State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,ALIGARH,2014,Kharif     ,Sugarcane,6478,387877
Uttar Pradesh,ALLAHABAD,1997,Whole Year ,Sugarcane,1455,79230
Uttar Pradesh,ALLAHABAD,1998,Whole Year ,Sugarcane,1437,64568
Uttar Pradesh,ALLAHABAD,1999,Whole Year ,Sugarcane,1456,88454
Uttar Pradesh,ALLAHABAD,2000,Whole Year ,Sugarcane,1164,53760
Uttar Pradesh,ALLAHABAD,2001,Whole Year ,Sugarcane,932,39158
Uttar Pradesh,ALLAHABAD,2002,Whole Year ,Sugarcane,862,37422
Uttar Pradesh,ALLAHABAD,2003,Whole Year ,Sugarcane,868,38124
Uttar Pradesh,ALLAHABAD,2004,Kharif     ,Sugarcane,745,40668
Uttar Pradesh,ALLAHABAD,2005,Kharif     ,Sugarcane,937,31833
Uttar Pradesh,ALLAHABAD,2006,Kharif     ,Sugarcane,788,35589
Uttar Pradesh,ALLAHABAD,2007,Kharif     ,Sugarcane,689,30729
Uttar Pradesh,ALLAHABAD,2008,Kharif     ,Sugarcane,741,40959
Uttar Pradesh,ALLAHABAD,2009,Kharif     ,Sugarcane,757,32964
Uttar Pradesh,ALLAHABAD,2010,Kharif     ,Sugarcane,608,35471
Uttar Pradesh,ALLAHABAD,2011,Kharif     ,Sugarcane,762,42577
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Sugarcane,1019,62298
Uttar Pradesh,ALLAHABAD,2013,Kharif     ,Sugarcane,763,52058
Uttar Pradesh,ALLAHABAD,2014,Kharif     ,Sugarcane,700,46046
Uttar Pradesh,AMBEDKAR NAGAR,1997,Whole Year ,Sugarcane,10257,522584
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year ,Sugarcane,10644,482312
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year ,Sugarcane,10672,526308
Uttar Pradesh,AMBEDKAR NAGAR,2000,Whole Year ,Sugarcane,9556,513093
Uttar Pradesh,AMBEDKAR NAGAR,2001,Whole Year ,Sugarcane,9072,514981
Uttar Pradesh,AMBEDKAR NAGAR,2002,Whole Year ,Sugarcane,9662,494076
Uttar Pradesh,AMBEDKAR NAGAR,2003,Whole Year ,Sugarcane,9080,410198
Uttar Pradesh,AMBEDKAR NAGAR,2004,Kharif     ,Sugarcane,7589,416059
Uttar Pradesh,AMBEDKAR NAGAR,2005,Kharif     ,Sugarcane,9165,501216
Uttar Pradesh,AMBEDKAR NAGAR,2006,Kharif     ,Sugarcane,9033,375773
Uttar Pradesh,AMBEDKAR NAGAR,2007,Kharif     ,Sugarcane,10701,569559
Uttar Pradesh,AMBEDKAR NAGAR,2008,Kharif     ,Sugarcane,11361,532974
Uttar Pradesh,AMBEDKAR NAGAR,2009,Kharif     ,Sugarcane,10762,569465
Uttar Pradesh,AMBEDKAR NAGAR,2010,Kharif     ,Sugarcane,11122,571437
Uttar Pradesh,AMBEDKAR NAGAR,2011,Kharif     ,Sugarcane,11315,660797
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Sugarcane,12563,782590
Uttar Pradesh,AMBEDKAR NAGAR,2013,Kharif     ,Sugarcane,11972,740204
Uttar Pradesh,AMBEDKAR NAGAR,2014,Kharif     ,Sugarcane,11458,715575
Uttar Pradesh,AMETHI,2011,Kharif     ,Sugarcane,1740,101616
Uttar Pradesh,AMETHI,2012,Kharif     ,Sugarcane,1506,93814
Uttar Pradesh,AMETHI,2013,Kharif     ,Sugarcane,1605,99234
Uttar Pradesh,AMETHI,2014,Kharif     ,Sugarcane,1602,100048
Uttar Pradesh,AMROHA,1997,Whole Year ,Sugarcane,80142,5080877
Uttar Pradesh,AMROHA,1998,Whole Year ,Sugarcane,81750,5182296
Uttar Pradesh,AMROHA,1999,Whole Year ,Sugarcane,66208,3724862
Uttar Pradesh,AMROHA,2000,Whole Year ,Sugarcane,68473,3950892
Uttar Pradesh,AMROHA,2001,Whole Year ,Sugarcane,68202,4062930
Uttar Pradesh,AMROHA,2002,Whole Year ,Sugarcane,69583,4208380
Uttar Pradesh,AMROHA,2003,Whole Year ,Sugarcane,73751,4431550
Uttar Pradesh,AMROHA,2004,Kharif     ,Sugarcane,73271,4545733
Uttar Pradesh,AMROHA,2005,Kharif     ,Sugarcane,76851,4797039
Uttar Pradesh,AMROHA,2006,Kharif     ,Sugarcane,73271,4632779
Uttar Pradesh,AMROHA,2007,Kharif     ,Sugarcane,76488,4198579
Uttar Pradesh,AMROHA,2008,Kharif     ,Sugarcane,69445,3861420
Uttar Pradesh,AMROHA,2009,Kharif     ,Sugarcane,71482,4340959
Uttar Pradesh,AMROHA,2010,Kharif     ,Sugarcane,73251,4614813
Uttar Pradesh,AMROHA,2011,Kharif     ,Sugarcane,74955,4567458
Uttar Pradesh,AMROHA,2012,Kharif     ,Sugarcane,80944,5200490
Uttar Pradesh,AMROHA,2013,Kharif     ,Sugarcane,75729,5276494
Uttar Pradesh,AMROHA,2014,Kharif     ,Sugarcane,75824,5348322
Uttar Pradesh,AURAIYA,1997,Whole Year ,Sugarcane,1592,80647
Uttar Pradesh,AURAIYA,1998,Whole Year ,Sugarcane,1822,104771
Uttar Pradesh,AURAIYA,1999,Whole Year ,Sugarcane,1492,99065
Uttar Pradesh,AURAIYA,2000,Whole Year ,Sugarcane,1296,56248
Uttar Pradesh,AURAIYA,2001,Whole Year ,Sugarcane,1306,77985
Uttar Pradesh,AURAIYA,2002,Whole Year ,Sugarcane,1154,66091
Uttar Pradesh,AURAIYA,2003,Whole Year ,Sugarcane,1009,70799
Uttar Pradesh,AURAIYA,2004,Kharif     ,Sugarcane,910,48648
Uttar Pradesh,AURAIYA,2005,Kharif     ,Sugarcane,1009,46916
Uttar Pradesh,AURAIYA,2006,Kharif     ,Sugarcane,1000,56765
Uttar Pradesh,AURAIYA,2007,Kharif     ,Sugarcane,921,46641
Uttar Pradesh,AURAIYA,2008,Kharif     ,Sugarcane,656,29335
Uttar Pradesh,AURAIYA,2009,Kharif     ,Sugarcane,765,39292
Uttar Pradesh,AURAIYA,2010,Kharif     ,Sugarcane,529,28275
Uttar Pradesh,AURAIYA,2011,Kharif     ,Sugarcane,885,51302
Uttar Pradesh,AURAIYA,2012,Kharif     ,Sugarcane,684,41522
Uttar Pradesh,AURAIYA,2013,Kharif     ,Sugarcane,1047,62394
Uttar Pradesh,AURAIYA,2014,Kharif     ,Sugarcane,920,53004
Uttar Pradesh,AZAMGARH,1997,Whole Year ,Sugarcane,27664,1296003
Uttar Pradesh,AZAMGARH,1998,Whole Year ,Sugarcane,24802,1087915
Uttar Pradesh,AZAMGARH,1999,Whole Year ,Sugarcane,23194,1008753
Uttar Pradesh,AZAMGARH,2000,Whole Year ,Sugarcane,22517,955171
Uttar Pradesh,AZAMGARH,2001,Whole Year ,Sugarcane,22612,960920
Uttar Pradesh,AZAMGARH,2002,Whole Year ,Sugarcane,22119,933333
Uttar Pradesh,AZAMGARH,2003,Whole Year ,Sugarcane,21335,929182
Uttar Pradesh,AZAMGARH,2004,Kharif     ,Sugarcane,19272,753998
Uttar Pradesh,AZAMGARH,2005,Kharif     ,Sugarcane,26219,1013522
Uttar Pradesh,AZAMGARH,2006,Kharif     ,Sugarcane,20697,842037
Uttar Pradesh,AZAMGARH,2007,Kharif     ,Sugarcane,21399,886090
Uttar Pradesh,AZAMGARH,2008,Kharif     ,Sugarcane,21399,912282
Uttar Pradesh,AZAMGARH,2009,Kharif     ,Sugarcane,18820,812121
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Sugarcane,19204,854808
Uttar Pradesh,AZAMGARH,2011,Kharif     ,Sugarcane,20972,1026118
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Sugarcane,19099,1109652
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Sugarcane,19641,1129986
Uttar Pradesh,AZAMGARH,2014,Kharif     ,Sugarcane,20282,1249533
Uttar Pradesh,BAGHPAT,1997,Whole Year ,Sugarcane,64142,4335871
Uttar Pradesh,BAGHPAT,1998,Whole Year ,Sugarcane,64314,4308523
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Sugarcane,63061,4081056
Uttar Pradesh,BAGHPAT,2000,Whole Year ,Sugarcane,63723,3904945
Uttar Pradesh,BAGHPAT,2001,Whole Year ,Sugarcane,63610,4106153
Uttar Pradesh,BAGHPAT,2002,Whole Year ,Sugarcane,69410,4252057
Uttar Pradesh,BAGHPAT,2003,Whole Year ,Sugarcane,70774,4453666
Uttar Pradesh,BAGHPAT,2004,Kharif     ,Sugarcane,70317,4931191
Uttar Pradesh,BAGHPAT,2005,Kharif     ,Sugarcane,56758,3723325
Uttar Pradesh,BAGHPAT,2006,Kharif     ,Sugarcane,67999,4904088
Uttar Pradesh,BAGHPAT,2007,Kharif     ,Sugarcane,75521,5386460
Uttar Pradesh,BAGHPAT,2008,Kharif     ,Sugarcane,67501,4395395
Uttar Pradesh,BAGHPAT,2009,Kharif     ,Sugarcane,72690,5213036
Uttar Pradesh,BAGHPAT,2010,Kharif     ,Sugarcane,72926,4829160
Uttar Pradesh,BAGHPAT,2011,Kharif     ,Sugarcane,73363,4968436
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Sugarcane,73561,5404085
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Sugarcane,71950,5562023
Uttar Pradesh,BAGHPAT,2014,Kharif     ,Sugarcane,77107,5671682
Uttar Pradesh,BAHRAICH,1997,Whole Year ,Sugarcane,12907,630275
Uttar Pradesh,BAHRAICH,1998,Whole Year ,Sugarcane,15344,640152
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Sugarcane,17474,880829
Uttar Pradesh,BAHRAICH,2000,Whole Year ,Sugarcane,18268,887898
Uttar Pradesh,BAHRAICH,2001,Whole Year ,Sugarcane,21637,1182765
Uttar Pradesh,BAHRAICH,2002,Whole Year ,Sugarcane,24247,1222825
Uttar Pradesh,BAHRAICH,2003,Whole Year ,Sugarcane,18989,848732
Uttar Pradesh,BAHRAICH,2004,Kharif     ,Sugarcane,19616,1015167
Uttar Pradesh,BAHRAICH,2005,Kharif     ,Sugarcane,21303,1066684
Uttar Pradesh,BAHRAICH,2006,Kharif     ,Sugarcane,34304,2028190
Uttar Pradesh,BAHRAICH,2007,Kharif     ,Sugarcane,22162,1207031
Uttar Pradesh,BAHRAICH,2008,Kharif     ,Sugarcane,22221,1001545
Uttar Pradesh,BAHRAICH,2009,Kharif     ,Sugarcane,22208,1047596
Uttar Pradesh,BAHRAICH,2010,Kharif     ,Sugarcane,20802,1082203
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Sugarcane,24371,1525235
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Sugarcane,24326,1312047
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Sugarcane,22923,1282954
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Sugarcane,38237,2205969
Uttar Pradesh,BALLIA,1997,Whole Year ,Sugarcane,11215,468697
Uttar Pradesh,BALLIA,1998,Whole Year ,Sugarcane,10771,399259
Uttar Pradesh,BALLIA,1999,Whole Year ,Sugarcane,11062,460091
Uttar Pradesh,BALLIA,2000,Whole Year ,Sugarcane,10369,380833
Uttar Pradesh,BALLIA,2001,Whole Year ,Sugarcane,8502,397758
Uttar Pradesh,BALLIA,2002,Whole Year ,Sugarcane,8605,341722
Uttar Pradesh,BALLIA,2003,Whole Year ,Sugarcane,8339,303106
Uttar Pradesh,BALLIA,2004,Kharif     ,Sugarcane,7227,265086
Uttar Pradesh,BALLIA,2005,Kharif     ,Sugarcane,7655,373656
Uttar Pradesh,BALLIA,2006,Kharif     ,Sugarcane,7497,237625
Uttar Pradesh,BALLIA,2007,Kharif     ,Sugarcane,6992,239238
Uttar Pradesh,BALLIA,2008,Kharif     ,Sugarcane,7216,240697
Uttar Pradesh,BALLIA,2009,Kharif     ,Sugarcane,7286,286981
Uttar Pradesh,BALLIA,2010,Kharif     ,Sugarcane,5856,224800
Uttar Pradesh,BALLIA,2011,Kharif     ,Sugarcane,6107,243645
Uttar Pradesh,BALLIA,2012,Kharif     ,Sugarcane,5870,281924
Uttar Pradesh,BALLIA,2013,Kharif     ,Sugarcane,6151,319901
Uttar Pradesh,BALLIA,2014,Kharif     ,Sugarcane,4096,213254
Uttar Pradesh,BALRAMPUR,1997,Whole Year ,Sugarcane,12024,601705
Uttar Pradesh,BALRAMPUR,1998,Whole Year ,Sugarcane,12066,645338
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Sugarcane,12972,763376
Uttar Pradesh,BALRAMPUR,2000,Whole Year ,Sugarcane,36645,1880182
Uttar Pradesh,BALRAMPUR,2001,Whole Year ,Sugarcane,38368,2030895
Uttar Pradesh,BALRAMPUR,2002,Whole Year ,Sugarcane,40681,2067734
Uttar Pradesh,BALRAMPUR,2003,Whole Year ,Sugarcane,49746,2416064
Uttar Pradesh,BALRAMPUR,2004,Kharif     ,Sugarcane,54333,2785327
Uttar Pradesh,BALRAMPUR,2005,Kharif     ,Sugarcane,49746,2667182
Uttar Pradesh,BALRAMPUR,2006,Kharif     ,Sugarcane,86605,4738679
Uttar Pradesh,BALRAMPUR,2007,Kharif     ,Sugarcane,52908,2593550
Uttar Pradesh,BALRAMPUR,2008,Kharif     ,Sugarcane,57342,2309506
Uttar Pradesh,BALRAMPUR,2009,Kharif     ,Sugarcane,43791,2062556
Uttar Pradesh,BALRAMPUR,2010,Kharif     ,Sugarcane,52272,2575128
Uttar Pradesh,BALRAMPUR,2011,Kharif     ,Sugarcane,52623,2669460
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,Sugarcane,52493,2647747
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Sugarcane,44097,2129180
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Sugarcane,43539,2227978
Uttar Pradesh,BANDA,1997,Whole Year ,Sugarcane,744,15600
Uttar Pradesh,BANDA,1998,Whole Year ,Sugarcane,691,28917
Uttar Pradesh,BANDA,1999,Whole Year ,Sugarcane,688,22524
Uttar Pradesh,BANDA,2000,Whole Year ,Sugarcane,694,25300
Uttar Pradesh,BANDA,2001,Whole Year ,Sugarcane,608,31417
Uttar Pradesh,BANDA,2002,Whole Year ,Sugarcane,590,29827
Uttar Pradesh,BANDA,2003,Whole Year ,Sugarcane,681,28726
Uttar Pradesh,BANDA,2004,Kharif     ,Sugarcane,722,27931
Uttar Pradesh,BANDA,2005,Kharif     ,Sugarcane,624,19638
Uttar Pradesh,BANDA,2006,Kharif     ,Sugarcane,844,36008
Uttar Pradesh,BANDA,2007,Kharif     ,Sugarcane,935,24706
Uttar Pradesh,BANDA,2008,Kharif     ,Sugarcane,715,29126
Uttar Pradesh,BANDA,2009,Kharif     ,Sugarcane,783,31391
Uttar Pradesh,BANDA,2010,Kharif     ,Sugarcane,257,12663
Uttar Pradesh,BANDA,2011,Kharif     ,Sugarcane,394,18953
Uttar Pradesh,BANDA,2012,Kharif     ,Sugarcane,481,17871
Uttar Pradesh,BANDA,2013,Kharif     ,Sugarcane,558,24925
Uttar Pradesh,BANDA,2014,Kharif     ,Sugarcane,398,16097
Uttar Pradesh,BARABANKI,1997,Whole Year ,Sugarcane,13816,710585
Uttar Pradesh,BARABANKI,1998,Whole Year ,Sugarcane,15089,740870
Uttar Pradesh,BARABANKI,1999,Whole Year ,Sugarcane,14878,759373
Uttar Pradesh,BARABANKI,2000,Whole Year ,Sugarcane,15243,856535
Uttar Pradesh,BARABANKI,2001,Whole Year ,Sugarcane,14165,747969
Uttar Pradesh,BARABANKI,2002,Whole Year ,Sugarcane,14014,664936
Uttar Pradesh,BARABANKI,2003,Whole Year ,Sugarcane,18289,878384
Uttar Pradesh,BARABANKI,2004,Kharif     ,Sugarcane,15795,854889
Uttar Pradesh,BARABANKI,2005,Kharif     ,Sugarcane,14958,739583
Uttar Pradesh,BARABANKI,2006,Kharif     ,Sugarcane,18861,1067382
Uttar Pradesh,BARABANKI,2007,Kharif     ,Sugarcane,17519,947217
Uttar Pradesh,BARABANKI,2008,Kharif     ,Sugarcane,12912,654897
Uttar Pradesh,BARABANKI,2009,Kharif     ,Sugarcane,10218,544170
Uttar Pradesh,BARABANKI,2010,Kharif     ,Sugarcane,8866,490893
Uttar Pradesh,BARABANKI,2011,Kharif     ,Sugarcane,9686,541525
Uttar Pradesh,BARABANKI,2012,Kharif     ,Sugarcane,9746,587801
Uttar Pradesh,BARABANKI,2013,Kharif     ,Sugarcane,9881,605073
Uttar Pradesh,BARABANKI,2014,Kharif     ,Sugarcane,9736,564143
Uttar Pradesh,BAREILLY,1997,Whole Year ,Sugarcane,69858,4398819
Uttar Pradesh,BAREILLY,1998,Whole Year ,Sugarcane,62797,3653781
Uttar Pradesh,BAREILLY,1999,Whole Year ,Sugarcane,65645,3784828
Uttar Pradesh,BAREILLY,2000,Whole Year ,Sugarcane,70552,3921351
Uttar Pradesh,BAREILLY,2001,Whole Year ,Sugarcane,78257,4725158
Uttar Pradesh,BAREILLY,2002,Whole Year ,Sugarcane,90381,4968063
Uttar Pradesh,BAREILLY,2003,Whole Year ,Sugarcane,83380,4403798
Uttar Pradesh,BAREILLY,2004,Kharif     ,Sugarcane,64088,4010627
Uttar Pradesh,BAREILLY,2005,Kharif     ,Sugarcane,97484,5514085
Uttar Pradesh,BAREILLY,2006,Kharif     ,Sugarcane,71317,3929567
Uttar Pradesh,BAREILLY,2007,Kharif     ,Sugarcane,84507,4732054
Uttar Pradesh,BAREILLY,2008,Kharif     ,Sugarcane,83043,4194004
Uttar Pradesh,BAREILLY,2009,Kharif     ,Sugarcane,66657,3980489
Uttar Pradesh,BAREILLY,2010,Kharif     ,Sugarcane,75026,4268979
Uttar Pradesh,BAREILLY,2011,Kharif     ,Sugarcane,82466,4753010
Uttar Pradesh,BAREILLY,2012,Kharif     ,Sugarcane,96523,6046973
Uttar Pradesh,BAREILLY,2013,Kharif     ,Sugarcane,94008,5787132
Uttar Pradesh,BAREILLY,2014,Kharif     ,Sugarcane,99211,6120128
Uttar Pradesh,BASTI,1997,Whole Year ,Sugarcane,23834,1455304
Uttar Pradesh,BASTI,1998,Whole Year ,Sugarcane,24055,1254516
Uttar Pradesh,BASTI,1999,Whole Year ,Sugarcane,24227,1335102
Uttar Pradesh,BASTI,2000,Whole Year ,Sugarcane,24053,1171574
Uttar Pradesh,BASTI,2001,Whole Year ,Sugarcane,34029,1739290
Uttar Pradesh,BASTI,2002,Whole Year ,Sugarcane,35743,1895380
Uttar Pradesh,BASTI,2003,Whole Year ,Sugarcane,34171,1609864
Uttar Pradesh,BASTI,2004,Kharif     ,Sugarcane,36518,2027041
Uttar Pradesh,BASTI,2005,Kharif     ,Sugarcane,30093,1739616
Uttar Pradesh,BASTI,2006,Kharif     ,Sugarcane,39063,2074870
Uttar Pradesh,BASTI,2007,Kharif     ,Sugarcane,38062,1967349
Uttar Pradesh,BASTI,2008,Kharif     ,Sugarcane,43570,2018860
Uttar Pradesh,BASTI,2009,Kharif     ,Sugarcane,35595,1814348
Uttar Pradesh,BASTI,2010,Kharif     ,Sugarcane,33496,1758808
Uttar Pradesh,BASTI,2011,Kharif     ,Sugarcane,37379,2096364
Uttar Pradesh,BASTI,2012,Kharif     ,Sugarcane,38841,2343821
Uttar Pradesh,BASTI,2013,Kharif     ,Sugarcane,39953,2459666
Uttar Pradesh,BASTI,2014,Kharif     ,Sugarcane,36515,2290221
Uttar Pradesh,BIJNOR,1997,Whole Year ,Sugarcane,201435,13297933
Uttar Pradesh,BIJNOR,1998,Whole Year ,Sugarcane,201080,12820861
Uttar Pradesh,BIJNOR,1999,Whole Year ,Sugarcane,204652,11787137
Uttar Pradesh,BIJNOR,2000,Whole Year ,Sugarcane,213205,11751007
Uttar Pradesh,BIJNOR,2001,Whole Year ,Sugarcane,213642,13671379
Uttar Pradesh,BIJNOR,2002,Whole Year ,Sugarcane,218507,13730980
Uttar Pradesh,BIJNOR,2003,Whole Year ,Sugarcane,216616,13409397
Uttar Pradesh,BIJNOR,2004,Kharif     ,Sugarcane,214347,13767937
Uttar Pradesh,BIJNOR,2005,Kharif     ,Sugarcane,215833,13039767
Uttar Pradesh,BIJNOR,2006,Kharif     ,Sugarcane,222127,13814522
Uttar Pradesh,BIJNOR,2007,Kharif     ,Sugarcane,220174,12737506
Uttar Pradesh,BIJNOR,2008,Kharif     ,Sugarcane,204850,11029943
Uttar Pradesh,BIJNOR,2009,Kharif     ,Sugarcane,193561,11464231
Uttar Pradesh,BIJNOR,2010,Kharif     ,Sugarcane,224907,12494034
Uttar Pradesh,BIJNOR,2011,Kharif     ,Sugarcane,233294,13458264
Uttar Pradesh,BIJNOR,2012,Kharif     ,Sugarcane,215538,12602938
Uttar Pradesh,BIJNOR,2013,Kharif     ,Sugarcane,201239,12060656
Uttar Pradesh,BIJNOR,2014,Kharif     ,Sugarcane,212471,13968693
Uttar Pradesh,BUDAUN,1997,Whole Year ,Sugarcane,24875,1709808
Uttar Pradesh,BUDAUN,1998,Whole Year ,Sugarcane,23288,1504684
Uttar Pradesh,BUDAUN,1999,Whole Year ,Sugarcane,22263,1548525
Uttar Pradesh,BUDAUN,2000,Whole Year ,Sugarcane,20691,1344170
Uttar Pradesh,BUDAUN,2001,Whole Year ,Sugarcane,22049,1446944
Uttar Pradesh,BUDAUN,2002,Whole Year ,Sugarcane,25161,1283614
Uttar Pradesh,BUDAUN,2003,Whole Year ,Sugarcane,24529,1530315
Uttar Pradesh,BUDAUN,2004,Kharif     ,Sugarcane,18809,1189632
Uttar Pradesh,BUDAUN,2005,Kharif     ,Sugarcane,27076,1714344
Uttar Pradesh,BUDAUN,2006,Kharif     ,Sugarcane,22430,1420088
Uttar Pradesh,BUDAUN,2007,Kharif     ,Sugarcane,27902,1622111
Uttar Pradesh,BUDAUN,2008,Kharif     ,Sugarcane,26622,1592954
Uttar Pradesh,BUDAUN,2009,Kharif     ,Sugarcane,22133,1396327
Uttar Pradesh,BUDAUN,2010,Kharif     ,Sugarcane,28716,1582596
Uttar Pradesh,BUDAUN,2011,Kharif     ,Sugarcane,34337,2157737
Uttar Pradesh,BUDAUN,2012,Kharif     ,Sugarcane,32069,1860515
Uttar Pradesh,BUDAUN,2013,Kharif     ,Sugarcane,24998,1532377
Uttar Pradesh,BUDAUN,2014,Kharif     ,Sugarcane,29629,1748230
Uttar Pradesh,BULANDSHAHR,1997,Whole Year ,Sugarcane,41748,2617266
Uttar Pradesh,BULANDSHAHR,1998,Whole Year ,Sugarcane,42493,2629807
Uttar Pradesh,BULANDSHAHR,1999,Whole Year ,Sugarcane,39594,2439624
Uttar Pradesh,BULANDSHAHR,2000,Whole Year ,Sugarcane,44832,2510951
Uttar Pradesh,BULANDSHAHR,2001,Whole Year ,Sugarcane,45116,2759655
Uttar Pradesh,BULANDSHAHR,2002,Whole Year ,Sugarcane,53364,3132040
Uttar Pradesh,BULANDSHAHR,2003,Whole Year ,Sugarcane,56578,3361638
Uttar Pradesh,BULANDSHAHR,2004,Kharif     ,Sugarcane,53523,3222727
Uttar Pradesh,BULANDSHAHR,2005,Kharif     ,Sugarcane,56891,3233684
Uttar Pradesh,BULANDSHAHR,2006,Kharif     ,Sugarcane,60208,3581894
Uttar Pradesh,BULANDSHAHR,2007,Kharif     ,Sugarcane,57107,3462740
Uttar Pradesh,BULANDSHAHR,2008,Kharif     ,Sugarcane,53228,2988007
Uttar Pradesh,BULANDSHAHR,2009,Kharif     ,Sugarcane,45841,2575531
Uttar Pradesh,BULANDSHAHR,2010,Kharif     ,Sugarcane,52578,3026390
Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,Sugarcane,54477,3231794
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,Sugarcane,54231,3306139
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Sugarcane,51056,3337633
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Sugarcane,48031,3028451
Uttar Pradesh,CHANDAULI,1997,Whole Year ,Sugarcane,1806,74162
Uttar Pradesh,CHANDAULI,1998,Whole Year ,Sugarcane,1742,74556
Uttar Pradesh,CHANDAULI,1999,Whole Year ,Sugarcane,1658,68306
Uttar Pradesh,CHANDAULI,2000,Whole Year ,Sugarcane,1734,70768
Uttar Pradesh,CHANDAULI,2001,Whole Year ,Sugarcane,1053,36038
Uttar Pradesh,CHANDAULI,2002,Whole Year ,Sugarcane,943,36407
Uttar Pradesh,CHANDAULI,2003,Whole Year ,Sugarcane,807,25278
Uttar Pradesh,CHANDAULI,2004,Kharif     ,Sugarcane,857,31068
Uttar Pradesh,CHANDAULI,2005,Kharif     ,Sugarcane,784,34549
Uttar Pradesh,CHANDAULI,2006,Kharif     ,Sugarcane,821,34049
Uttar Pradesh,CHANDAULI,2007,Kharif     ,Sugarcane,726,36591
Uttar Pradesh,CHANDAULI,2008,Kharif     ,Sugarcane,684,32072
Uttar Pradesh,CHANDAULI,2009,Kharif     ,Sugarcane,556,26252
