State,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,AGRA,1997,Kharif     ,Bajra,99898,147994
Uttar Pradesh,AGRA,1998,Kharif     ,Bajra,98533,146550
Uttar Pradesh,AGRA,1999,Kharif     ,Bajra,101129,171623
Uttar Pradesh,AGRA,2000,Kharif     ,Bajra,103220,145099
Uttar Pradesh,AGRA,2001,Kharif     ,Bajra,107560,120855
Uttar Pradesh,AGRA,2002,Kharif     ,Bajra,97178,154781
Uttar Pradesh,AGRA,2003,Kharif     ,Bajra,105629,150139
Uttar Pradesh,AGRA,2004,Kharif     ,Bajra,99841,195144
Uttar Pradesh,AGRA,2005,Kharif     ,Bajra,93316,130728
Uttar Pradesh,AGRA,2006,Kharif     ,Bajra,100918,139647
Uttar Pradesh,AGRA,2007,Kharif     ,Bajra,90360,113188
Uttar Pradesh,AGRA,2008,Kharif     ,Bajra,102227,160619
Uttar Pradesh,AGRA,2009,Kharif     ,Bajra,105576,166055
Uttar Pradesh,AGRA,2010,Kharif     ,Bajra,121219,214773
Uttar Pradesh,AGRA,2011,Kharif     ,Bajra,141624,298933
Uttar Pradesh,AGRA,2012,Kharif     ,Bajra,115946,248945
Uttar Pradesh,AGRA,2013,Kharif     ,Bajra,118294,284151
Uttar Pradesh,AGRA,2014,Kharif     ,Bajra,118146,246736
Uttar Pradesh,ALIGARH,1997,Kharif     ,Bajra,73168,135408
Uttar Pradesh,ALIGARH,1998,Kharif     ,Bajra,72087,87299
Uttar Pradesh,ALIGARH,1999,Kharif     ,Bajra,75196,130908
Uttar Pradesh,ALIGARH,2000,Kharif     ,Bajra,82995,137685
Uttar Pradesh,ALIGARH,2001,Kharif     ,Bajra,82749,106726
Uttar Pradesh,ALIGARH,2002,Kharif     ,Bajra,75675,116690
Uttar Pradesh,ALIGARH,2003,Kharif     ,Bajra,85570,133287
Uttar Pradesh,ALIGARH,2004,Kharif     ,Bajra,80644,150165
Uttar Pradesh,ALIGARH,2005,Kharif     ,Bajra,88563,153564
Uttar Pradesh,ALIGARH,2006,Kharif     ,Bajra,83772,143837
Uttar Pradesh,ALIGARH,2007,Kharif     ,Bajra,83559,159847
Uttar Pradesh,ALIGARH,2008,Kharif     ,Bajra,81069,165785
Uttar Pradesh,ALIGARH,2009,Kharif     ,Bajra,79532,144032
Uttar Pradesh,ALIGARH,2010,Kharif     ,Bajra,92970,184452
Uttar Pradesh,ALIGARH,2011,Kharif     ,Bajra,82175,158680
Uttar Pradesh,ALIGARH,2012,Kharif     ,Bajra,91309,227816
Uttar Pradesh,ALIGARH,2013,Kharif     ,Bajra,86298,269595
Uttar Pradesh,ALIGARH,2014,Kharif     ,Bajra,84037,175469
Uttar Pradesh,ALLAHABAD,1997,Kharif     ,Bajra,33276,28575
Uttar Pradesh,ALLAHABAD,1998,Kharif     ,Bajra,33750,31544
Uttar Pradesh,ALLAHABAD,1999,Kharif     ,Bajra,27470,41093
Uttar Pradesh,ALLAHABAD,2000,Kharif     ,Bajra,31635,18582
Uttar Pradesh,ALLAHABAD,2001,Kharif     ,Bajra,34497,31800
Uttar Pradesh,ALLAHABAD,2002,Kharif     ,Bajra,33925,30208
Uttar Pradesh,ALLAHABAD,2003,Kharif     ,Bajra,31062,18895
Uttar Pradesh,ALLAHABAD,2004,Kharif     ,Bajra,28913,27768
Uttar Pradesh,ALLAHABAD,2005,Kharif     ,Bajra,26262,31190
Uttar Pradesh,ALLAHABAD,2006,Kharif     ,Bajra,28913,26470
Uttar Pradesh,ALLAHABAD,2007,Kharif     ,Bajra,27672,31793
Uttar Pradesh,ALLAHABAD,2008,Kharif     ,Bajra,30254,31348
Uttar Pradesh,ALLAHABAD,2009,Kharif     ,Bajra,27862,26116
Uttar Pradesh,ALLAHABAD,2010,Kharif     ,Bajra,24615,24873
Uttar Pradesh,ALLAHABAD,2011,Kharif     ,Bajra,26651,25310
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,Bajra,28879,26474
Uttar Pradesh,ALLAHABAD,2013,Kharif     ,Bajra,27065,19786
Uttar Pradesh,ALLAHABAD,2014,Kharif     ,Bajra,25672,17773
Uttar Pradesh,AMBEDKAR NAGAR,1997,Kharif     ,Bajra,142,147
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif     ,Bajra,28,35
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif     ,Bajra,34,52
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif     ,Bajra,76,118
Uttar Pradesh,AMBEDKAR NAGAR,2001,Kharif     ,Bajra,478,601
Uttar Pradesh,AMBEDKAR NAGAR,2002,Kharif     ,Bajra,40,55
Uttar Pradesh,AMBEDKAR NAGAR,2003,Kharif     ,Bajra,73,100
Uttar Pradesh,AMBEDKAR NAGAR,2004,Kharif     ,Bajra,41,64
Uttar Pradesh,AMBEDKAR NAGAR,2005,Kharif     ,Bajra,78,122
Uttar Pradesh,AMBEDKAR NAGAR,2006,Kharif     ,Bajra,34,51
Uttar Pradesh,AMBEDKAR NAGAR,2007,Kharif     ,Bajra,11,17
Uttar Pradesh,AMBEDKAR NAGAR,2008,Kharif     ,Bajra,27,45
Uttar Pradesh,AMBEDKAR NAGAR,2009,Kharif     ,Bajra,16,27
Uttar Pradesh,AMBEDKAR NAGAR,2010,Kharif     ,Bajra,17,17
Uttar Pradesh,AMBEDKAR NAGAR,2011,Kharif     ,Bajra,193,367
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,Bajra,8,7
Uttar Pradesh,AMBEDKAR NAGAR,2013,Kharif     ,Bajra,53,51
Uttar Pradesh,AMBEDKAR NAGAR,2014,Kharif     ,Bajra,14,17
Uttar Pradesh,AMETHI,2010,Kharif     ,Bajra,550,645
Uttar Pradesh,AMETHI,2011,Kharif     ,Bajra,1010,1918
Uttar Pradesh,AMETHI,2012,Kharif     ,Bajra,486,410
Uttar Pradesh,AMETHI,2013,Kharif     ,Bajra,773,736
Uttar Pradesh,AMETHI,2014,Kharif     ,Bajra,159,196
Uttar Pradesh,AMROHA,1997,Kharif     ,Bajra,7118,6018
Uttar Pradesh,AMROHA,1998,Kharif     ,Bajra,6836,4771
Uttar Pradesh,AMROHA,1999,Kharif     ,Bajra,6260,4137
Uttar Pradesh,AMROHA,2000,Kharif     ,Bajra,6801,6129
Uttar Pradesh,AMROHA,2001,Kharif     ,Bajra,5637,7533
Uttar Pradesh,AMROHA,2002,Kharif     ,Bajra,5228,2129
Uttar Pradesh,AMROHA,2003,Kharif     ,Bajra,5116,3368
Uttar Pradesh,AMROHA,2004,Kharif     ,Bajra,4194,3903
Uttar Pradesh,AMROHA,2005,Kharif     ,Bajra,5857,4586
Uttar Pradesh,AMROHA,2006,Kharif     ,Bajra,4194,2897
Uttar Pradesh,AMROHA,2007,Kharif     ,Bajra,2214,2188
Uttar Pradesh,AMROHA,2008,Kharif     ,Bajra,3550,3632
Uttar Pradesh,AMROHA,2009,Kharif     ,Bajra,4030,3663
Uttar Pradesh,AMROHA,2010,Kharif     ,Bajra,4115,3177
Uttar Pradesh,AMROHA,2011,Kharif     ,Bajra,2674,2238
Uttar Pradesh,AMROHA,2012,Kharif     ,Bajra,3953,2241
Uttar Pradesh,AMROHA,2013,Kharif     ,Bajra,3375,1914
Uttar Pradesh,AMROHA,2014,Kharif     ,Bajra,4172,4310
Uttar Pradesh,AURAIYA,1997,Kharif     ,Bajra,23806,37853
Uttar Pradesh,AURAIYA,1998,Kharif     ,Bajra,24025,39118
Uttar Pradesh,AURAIYA,1999,Kharif     ,Bajra,23213,38765
Uttar Pradesh,AURAIYA,2000,Kharif     ,Bajra,24378,35068
Uttar Pradesh,AURAIYA,2001,Kharif     ,Bajra,21902,29596
Uttar Pradesh,AURAIYA,2002,Kharif     ,Bajra,28260,39094
Uttar Pradesh,AURAIYA,2003,Kharif     ,Bajra,29559,39690
Uttar Pradesh,AURAIYA,2004,Kharif     ,Bajra,28771,44053
Uttar Pradesh,AURAIYA,2005,Kharif     ,Bajra,25255,38851
Uttar Pradesh,AURAIYA,2006,Kharif     ,Bajra,28309,48997
Uttar Pradesh,AURAIYA,2007,Kharif     ,Bajra,30047,55345
Uttar Pradesh,AURAIYA,2008,Kharif     ,Bajra,22833,53879
Uttar Pradesh,AURAIYA,2009,Kharif     ,Bajra,32973,74839
Uttar Pradesh,AURAIYA,2010,Kharif     ,Bajra,35282,70470
Uttar Pradesh,AURAIYA,2011,Kharif     ,Bajra,24467,50433
Uttar Pradesh,AURAIYA,2012,Kharif     ,Bajra,29943,71736
Uttar Pradesh,AURAIYA,2013,Kharif     ,Bajra,28105,64286
Uttar Pradesh,AURAIYA,2014,Kharif     ,Bajra,36540,80311
Uttar Pradesh,AZAMGARH,1997,Kharif     ,Bajra,214,219
Uttar Pradesh,AZAMGARH,1998,Kharif     ,Bajra,208,258
Uttar Pradesh,AZAMGARH,1999,Kharif     ,Bajra,192,310
Uttar Pradesh,AZAMGARH,2000,Kharif     ,Bajra,133,104
Uttar Pradesh,AZAMGARH,2001,Kharif     ,Bajra,120,142
Uttar Pradesh,AZAMGARH,2002,Kharif     ,Bajra,58,78
Uttar Pradesh,AZAMGARH,2003,Kharif     ,Bajra,193,260
Uttar Pradesh,AZAMGARH,2004,Kharif     ,Bajra,92,149
Uttar Pradesh,AZAMGARH,2005,Kharif     ,Bajra,445,673
Uttar Pradesh,AZAMGARH,2006,Kharif     ,Bajra,96,148
Uttar Pradesh,AZAMGARH,2007,Kharif     ,Bajra,113,176
Uttar Pradesh,AZAMGARH,2008,Kharif     ,Bajra,268,446
Uttar Pradesh,AZAMGARH,2009,Kharif     ,Bajra,67,114
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Bajra,144,139
Uttar Pradesh,AZAMGARH,2011,Kharif     ,Bajra,979,1442
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Bajra,69,133
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Bajra,116,147
Uttar Pradesh,AZAMGARH,2014,Kharif     ,Bajra,68,135
Uttar Pradesh,BAGHPAT,1997,Kharif     ,Bajra,928,1300
Uttar Pradesh,BAGHPAT,1998,Kharif     ,Bajra,843,1045
Uttar Pradesh,BAGHPAT,1999,Kharif     ,Bajra,745,1123
Uttar Pradesh,BAGHPAT,2000,Kharif     ,Bajra,716,918
Uttar Pradesh,BAGHPAT,2001,Kharif     ,Bajra,673,668
Uttar Pradesh,BAGHPAT,2002,Kharif     ,Bajra,564,712
Uttar Pradesh,BAGHPAT,2003,Kharif     ,Bajra,912,1299
Uttar Pradesh,BAGHPAT,2004,Kharif     ,Bajra,653,967
Uttar Pradesh,BAGHPAT,2005,Kharif     ,Bajra,1358,1951
Uttar Pradesh,BAGHPAT,2006,Kharif     ,Bajra,626,777
Uttar Pradesh,BAGHPAT,2007,Kharif     ,Bajra,1193,1806
Uttar Pradesh,BAGHPAT,2008,Kharif     ,Bajra,466,832
Uttar Pradesh,BAGHPAT,2009,Kharif     ,Bajra,319,613
Uttar Pradesh,BAGHPAT,2010,Kharif     ,Bajra,458,818
Uttar Pradesh,BAGHPAT,2011,Kharif     ,Bajra,405,759
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Bajra,440,1024
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Bajra,922,1242
Uttar Pradesh,BAGHPAT,2014,Kharif     ,Bajra,685,1392
Uttar Pradesh,BAHRAICH,1997,Kharif     ,Bajra,315,559
Uttar Pradesh,BAHRAICH,1998,Kharif     ,Bajra,284,415
Uttar Pradesh,BAHRAICH,1999,Kharif     ,Bajra,289,488
Uttar Pradesh,BAHRAICH,2000,Kharif     ,Bajra,286,496
Uttar Pradesh,BAHRAICH,2001,Kharif     ,Bajra,212,340
Uttar Pradesh,BAHRAICH,2002,Kharif     ,Bajra,23,36
Uttar Pradesh,BAHRAICH,2003,Kharif     ,Bajra,88,129
Uttar Pradesh,BAHRAICH,2004,Kharif     ,Bajra,34,63
Uttar Pradesh,BAHRAICH,2005,Kharif     ,Bajra,258,393
Uttar Pradesh,BAHRAICH,2006,Kharif     ,Bajra,17,30
Uttar Pradesh,BAHRAICH,2007,Kharif     ,Bajra,13,20
Uttar Pradesh,BAHRAICH,2008,Kharif     ,Bajra,51,93
Uttar Pradesh,BAHRAICH,2009,Kharif     ,Bajra,13,21
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Bajra,12,25
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Bajra,20,41
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Bajra,24,49
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Bajra,25,48
Uttar Pradesh,BALLIA,1997,Kharif     ,Bajra,1717,1756
Uttar Pradesh,BALLIA,1998,Kharif     ,Bajra,1919,2383
Uttar Pradesh,BALLIA,1999,Kharif     ,Bajra,819,1323
Uttar Pradesh,BALLIA,2000,Kharif     ,Bajra,1491,1172
Uttar Pradesh,BALLIA,2001,Kharif     ,Bajra,1849,2192
Uttar Pradesh,BALLIA,2002,Kharif     ,Bajra,1589,2127
Uttar Pradesh,BALLIA,2003,Kharif     ,Bajra,1649,2223
Uttar Pradesh,BALLIA,2004,Kharif     ,Bajra,2052,3329
Uttar Pradesh,BALLIA,2005,Kharif     ,Bajra,1504,2275
Uttar Pradesh,BALLIA,2006,Kharif     ,Bajra,2296,3552
Uttar Pradesh,BALLIA,2007,Kharif     ,Bajra,2098,3271
Uttar Pradesh,BALLIA,2008,Kharif     ,Bajra,1960,3264
Uttar Pradesh,BALLIA,2009,Kharif     ,Bajra,1110,1884
Uttar Pradesh,BALLIA,2010,Kharif     ,Bajra,1957,1891
Uttar Pradesh,BALLIA,2011,Kharif     ,Bajra,2003,2949
Uttar Pradesh,BALLIA,2012,Kharif     ,Bajra,2060,3959
Uttar Pradesh,BALLIA,2013,Kharif     ,Bajra,1770,2250
Uttar Pradesh,BALLIA,2014,Kharif     ,Bajra,2012,3996
Uttar Pradesh,BALRAMPUR,2000,Kharif     ,Bajra,127,220
Uttar Pradesh,BALRAMPUR,2001,Kharif     ,Bajra,124,199
Uttar Pradesh,BALRAMPUR,2002,Kharif     ,Bajra,114,176
Uttar Pradesh,BALRAMPUR,2004,Kharif     ,Bajra,106,198
Uttar Pradesh,BALRAMPUR,2006,Kharif     ,Bajra,106,187
Uttar Pradesh,BALRAMPUR,2008,Kharif     ,Bajra,118,215
Uttar Pradesh,BALRAMPUR,2010,Kharif     ,Bajra,13,22
Uttar Pradesh,BANDA,1997,Kharif     ,Bajra,2940,2300
Uttar Pradesh,BANDA,1998,Kharif     ,Bajra,3356,1850
Uttar Pradesh,BANDA,1999,Kharif     ,Bajra,2991,1294
Uttar Pradesh,BANDA,2000,Kharif     ,Bajra,2790,2352
Uttar Pradesh,BANDA,2001,Kharif     ,Bajra,3796,2749
Uttar Pradesh,BANDA,2002,Kharif     ,Bajra,2679,918
Uttar Pradesh,BANDA,2003,Kharif     ,Bajra,2786,2031
Uttar Pradesh,BANDA,2004,Kharif     ,Bajra,2621,2878
Uttar Pradesh,BANDA,2005,Kharif     ,Bajra,1483,1551
Uttar Pradesh,BANDA,2006,Kharif     ,Bajra,2005,1640
Uttar Pradesh,BANDA,2007,Kharif     ,Bajra,3909,2260
Uttar Pradesh,BANDA,2008,Kharif     ,Bajra,2583,2054
Uttar Pradesh,BANDA,2009,Kharif     ,Bajra,1640,1062
Uttar Pradesh,BANDA,2010,Kharif     ,Bajra,3206,2647
Uttar Pradesh,BANDA,2011,Kharif     ,Bajra,3761,3450
Uttar Pradesh,BANDA,2012,Kharif     ,Bajra,2679,3821
Uttar Pradesh,BANDA,2013,Kharif     ,Bajra,1036,1271
Uttar Pradesh,BANDA,2014,Kharif     ,Bajra,3957,3669
Uttar Pradesh,BARABANKI,1997,Kharif     ,Bajra,844,879
Uttar Pradesh,BARABANKI,1998,Kharif     ,Bajra,885,1103
Uttar Pradesh,BARABANKI,1999,Kharif     ,Bajra,786,1199
Uttar Pradesh,BARABANKI,2000,Kharif     ,Bajra,822,1276
Uttar Pradesh,BARABANKI,2001,Kharif     ,Bajra,896,1127
Uttar Pradesh,BARABANKI,2002,Kharif     ,Bajra,1107,1526
Uttar Pradesh,BARABANKI,2003,Kharif     ,Bajra,971,1326
Uttar Pradesh,BARABANKI,2004,Kharif     ,Bajra,896,1406
Uttar Pradesh,BARABANKI,2005,Kharif     ,Bajra,718,1125
Uttar Pradesh,BARABANKI,2006,Kharif     ,Bajra,949,1419
Uttar Pradesh,BARABANKI,2007,Kharif     ,Bajra,926,1444
Uttar Pradesh,BARABANKI,2008,Kharif     ,Bajra,793,1313
Uttar Pradesh,BARABANKI,2009,Kharif     ,Bajra,682,1142
Uttar Pradesh,BARABANKI,2010,Kharif     ,Bajra,1280,1309
Uttar Pradesh,BARABANKI,2011,Kharif     ,Bajra,545,1035
Uttar Pradesh,BARABANKI,2012,Kharif     ,Bajra,524,335
Uttar Pradesh,BARABANKI,2013,Kharif     ,Bajra,475,452
Uttar Pradesh,BARABANKI,2014,Kharif     ,Bajra,578,712
Uttar Pradesh,BAREILLY,1997,Kharif     ,Bajra,13336,14718
Uttar Pradesh,BAREILLY,1998,Kharif     ,Bajra,9501,5871
Uttar Pradesh,BAREILLY,1999,Kharif     ,Bajra,9466,9313
Uttar Pradesh,BAREILLY,2000,Kharif     ,Bajra,7775,11199
Uttar Pradesh,BAREILLY,2001,Kharif     ,Bajra,6555,6587
Uttar Pradesh,BAREILLY,2002,Kharif     ,Bajra,10229,11013
Uttar Pradesh,BAREILLY,2003,Kharif     ,Bajra,11625,13438
Uttar Pradesh,BAREILLY,2004,Kharif     ,Bajra,10129,12076
Uttar Pradesh,BAREILLY,2005,Kharif     ,Bajra,6862,6854
Uttar Pradesh,BAREILLY,2006,Kharif     ,Bajra,10142,13385
Uttar Pradesh,BAREILLY,2007,Kharif     ,Bajra,5144,5949
Uttar Pradesh,BAREILLY,2008,Kharif     ,Bajra,6786,8726
Uttar Pradesh,BAREILLY,2009,Kharif     ,Bajra,14979,21264
Uttar Pradesh,BAREILLY,2010,Kharif     ,Bajra,7328,9723
Uttar Pradesh,BAREILLY,2011,Kharif     ,Bajra,7380,11097
Uttar Pradesh,BAREILLY,2012,Kharif     ,Bajra,8369,12013
Uttar Pradesh,BAREILLY,2013,Kharif     ,Bajra,7455,9281
Uttar Pradesh,BAREILLY,2014,Kharif     ,Bajra,7980,8607
Uttar Pradesh,BASTI,1997,Kharif     ,Bajra,75,154
Uttar Pradesh,BASTI,1998,Kharif     ,Bajra,8,16
Uttar Pradesh,BASTI,1999,Kharif     ,Bajra,7,15
Uttar Pradesh,BASTI,2000,Kharif     ,Bajra,6,11
Uttar Pradesh,BASTI,2001,Kharif     ,Bajra,49,85
Uttar Pradesh,BASTI,2002,Kharif     ,Bajra,18,30
Uttar Pradesh,BASTI,2003,Kharif     ,Bajra,48,82
Uttar Pradesh,BASTI,2004,Kharif     ,Bajra,39,74
Uttar Pradesh,BASTI,2005,Kharif     ,Bajra,90,157
Uttar Pradesh,BASTI,2006,Kharif     ,Bajra,145,242
Uttar Pradesh,BASTI,2009,Kharif     ,Bajra,33,60
Uttar Pradesh,BASTI,2011,Kharif     ,Bajra,25,52
Uttar Pradesh,BIJNOR,1997,Kharif     ,Bajra,113,95
Uttar Pradesh,BIJNOR,1998,Kharif     ,Bajra,51,36
Uttar Pradesh,BIJNOR,2000,Kharif     ,Bajra,9,8
Uttar Pradesh,BIJNOR,2001,Kharif     ,Bajra,15,20
Uttar Pradesh,BIJNOR,2003,Kharif     ,Bajra,6,6
Uttar Pradesh,BIJNOR,2008,Kharif     ,Bajra,3,3
Uttar Pradesh,BIJNOR,2011,Kharif     ,Bajra,3,3
Uttar Pradesh,BUDAUN,1997,Kharif     ,Bajra,125244,172479
Uttar Pradesh,BUDAUN,1998,Kharif     ,Bajra,110090,113792
Uttar Pradesh,BUDAUN,1999,Kharif     ,Bajra,113254,138216
Uttar Pradesh,BUDAUN,2000,Kharif     ,Bajra,117911,209698
Uttar Pradesh,BUDAUN,2001,Kharif     ,Bajra,111942,124896
Uttar Pradesh,BUDAUN,2002,Kharif     ,Bajra,120949,153224
Uttar Pradesh,BUDAUN,2003,Kharif     ,Bajra,147298,256834
Uttar Pradesh,BUDAUN,2004,Kharif     ,Bajra,142837,199080
Uttar Pradesh,BUDAUN,2005,Kharif     ,Bajra,133994,184436
Uttar Pradesh,BUDAUN,2006,Kharif     ,Bajra,142395,204422
Uttar Pradesh,BUDAUN,2007,Kharif     ,Bajra,149178,222964
Uttar Pradesh,BUDAUN,2008,Kharif     ,Bajra,131989,198536
Uttar Pradesh,BUDAUN,2009,Kharif     ,Bajra,153241,289686
Uttar Pradesh,BUDAUN,2010,Kharif     ,Bajra,146570,263656
Uttar Pradesh,BUDAUN,2011,Kharif     ,Bajra,135997,230225
Uttar Pradesh,BUDAUN,2012,Kharif     ,Bajra,99758,185030
Uttar Pradesh,BUDAUN,2013,Kharif     ,Bajra,109948,207137
Uttar Pradesh,BUDAUN,2014,Kharif     ,Bajra,121780,206452
Uttar Pradesh,BULANDSHAHR,1997,Kharif     ,Bajra,10192,14274
Uttar Pradesh,BULANDSHAHR,1998,Kharif     ,Bajra,9675,11994
Uttar Pradesh,BULANDSHAHR,1999,Kharif     ,Bajra,8373,12626
Uttar Pradesh,BULANDSHAHR,2000,Kharif     ,Bajra,8935,14461
Uttar Pradesh,BULANDSHAHR,2001,Kharif     ,Bajra,8225,12242
Uttar Pradesh,BULANDSHAHR,2002,Kharif     ,Bajra,8052,10111
Uttar Pradesh,BULANDSHAHR,2003,Kharif     ,Bajra,9873,14398
Uttar Pradesh,BULANDSHAHR,2004,Kharif     ,Bajra,8885,12321
Uttar Pradesh,BULANDSHAHR,2005,Kharif     ,Bajra,10205,15460
Uttar Pradesh,BULANDSHAHR,2006,Kharif     ,Bajra,6543,10384
Uttar Pradesh,BULANDSHAHR,2007,Kharif     ,Bajra,8453,13209
Uttar Pradesh,BULANDSHAHR,2008,Kharif     ,Bajra,5844,10676
Uttar Pradesh,BULANDSHAHR,2009,Kharif     ,Bajra,7317,14744
Uttar Pradesh,BULANDSHAHR,2010,Kharif     ,Bajra,8501,16985
Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,Bajra,13090,25099
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,Bajra,11983,23587
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Bajra,11502,24488
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Bajra,13775,27906
Uttar Pradesh,CHANDAULI,1997,Kharif     ,Bajra,4173,4430
Uttar Pradesh,CHANDAULI,1998,Kharif     ,Bajra,4138,3735
Uttar Pradesh,CHANDAULI,1999,Kharif     ,Bajra,3931,3750
Uttar Pradesh,CHANDAULI,2000,Kharif     ,Bajra,3903,4084
Uttar Pradesh,CHANDAULI,2001,Kharif     ,Bajra,3687,4768
Uttar Pradesh,CHANDAULI,2002,Kharif     ,Bajra,3717,6373
Uttar Pradesh,CHANDAULI,2003,Kharif     ,Bajra,4375,4268
Uttar Pradesh,CHANDAULI,2004,Kharif     ,Bajra,4557,4983
Uttar Pradesh,CHANDAULI,2005,Kharif     ,Bajra,4436,5886
Uttar Pradesh,CHANDAULI,2006,Kharif     ,Bajra,2848,4491
Uttar Pradesh,CHANDAULI,2007,Kharif     ,Bajra,4899,7069
Uttar Pradesh,CHANDAULI,2008,Kharif     ,Bajra,4668,5630
Uttar Pradesh,CHANDAULI,2009,Kharif     ,Bajra,4758,4152
Uttar Pradesh,CHANDAULI,2010,Kharif     ,Bajra,5106,6669
Uttar Pradesh,CHANDAULI,2011,Kharif     ,Bajra,6482,9960
Uttar Pradesh,CHANDAULI,2012,Kharif     ,Bajra,4643,5800
Uttar Pradesh,CHANDAULI,2013,Kharif     ,Bajra,4892,4999
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Bajra,8792,13821
Uttar Pradesh,CHITRAKOOT,1997,Kharif     ,Bajra,7615,5959
Uttar Pradesh,CHITRAKOOT,1998,Kharif     ,Bajra,7844,6465
Uttar Pradesh,CHITRAKOOT,1999,Kharif     ,Bajra,7594,6143
Uttar Pradesh,CHITRAKOOT,2000,Kharif     ,Bajra,8119,5921
Uttar Pradesh,CHITRAKOOT,2001,Kharif     ,Bajra,7359,5216
Uttar Pradesh,CHITRAKOOT,2002,Kharif     ,Bajra,9733,5647
Uttar Pradesh,CHITRAKOOT,2003,Kharif     ,Bajra,9719,7423
Uttar Pradesh,CHITRAKOOT,2004,Kharif     ,Bajra,7921,9016
Uttar Pradesh,CHITRAKOOT,2005,Kharif     ,Bajra,9040,8565
Uttar Pradesh,CHITRAKOOT,2006,Kharif     ,Bajra,9608,7700
Uttar Pradesh,CHITRAKOOT,2007,Kharif     ,Bajra,8091,4231
Uttar Pradesh,CHITRAKOOT,2008,Kharif     ,Bajra,10330,12205
Uttar Pradesh,CHITRAKOOT,2009,Kharif     ,Bajra,9231,6372
Uttar Pradesh,CHITRAKOOT,2010,Kharif     ,Bajra,13078,8856
Uttar Pradesh,CHITRAKOOT,2011,Kharif     ,Bajra,10257,9132
Uttar Pradesh,CHITRAKOOT,2012,Kharif     ,Bajra,9874,13594
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,Bajra,8155,11633
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Bajra,7271,7332
Uttar Pradesh,DEORIA,1997,Kharif     ,Bajra,1170,1974
Uttar Pradesh,DEORIA,1998,Kharif     ,Bajra,542,860
Uttar Pradesh,DEORIA,1999,Kharif     ,Bajra,407,726
Uttar Pradesh,DEORIA,2000,Kharif     ,Bajra,379,635
Uttar Pradesh,DEORIA,2001,Kharif     ,Bajra,244,343
Uttar Pradesh,DEORIA,2002,Kharif     ,Bajra,278,417
Uttar Pradesh,DEORIA,2003,Kharif     ,Bajra,352,521
Uttar Pradesh,DEORIA,2004,Kharif     ,Bajra,314,543
Uttar Pradesh,DEORIA,2005,Kharif     ,Bajra,488,766
Uttar Pradesh,DEORIA,2006,Kharif     ,Bajra,468,755
Uttar Pradesh,DEORIA,2007,Kharif     ,Bajra,454,708
Uttar Pradesh,DEORIA,2008,Kharif     ,Bajra,113,195
Uttar Pradesh,DEORIA,2009,Kharif     ,Bajra,239,408
Uttar Pradesh,DEORIA,2010,Kharif     ,Bajra,286,490
Uttar Pradesh,DEORIA,2011,Kharif     ,Bajra,156,318
Uttar Pradesh,DEORIA,2012,Kharif     ,Bajra,50,104
Uttar Pradesh,DEORIA,2013,Kharif     ,Bajra,213,440
Uttar Pradesh,DEORIA,2014,Kharif     ,Bajra,164,315
Uttar Pradesh,ETAH,1997,Kharif     ,Bajra,76051,125615
Uttar Pradesh,ETAH,1998,Kharif     ,Bajra,71235,88278
Uttar Pradesh,ETAH,1999,Kharif     ,Bajra,71093,111904
Uttar Pradesh,ETAH,2000,Kharif     ,Bajra,70240,122472
Uttar Pradesh,ETAH,2001,Kharif     ,Bajra,70549,104211
Uttar Pradesh,ETAH,2002,Kharif     ,Bajra,66416,96671
Uttar Pradesh,ETAH,2003,Kharif     ,Bajra,77941,95250
Uttar Pradesh,ETAH,2004,Kharif     ,Bajra,75841,123494
Uttar Pradesh,ETAH,2005,Kharif     ,Bajra,77929,128951
Uttar Pradesh,ETAH,2006,Kharif     ,Bajra,75841,137310
Uttar Pradesh,ETAH,2007,Kharif     ,Bajra,83549,160452
Uttar Pradesh,ETAH,2008,Kharif     ,Bajra,71206,129998
Uttar Pradesh,ETAH,2009,Kharif     ,Bajra,29365,59491
Uttar Pradesh,ETAH,2010,Kharif     ,Bajra,40510,77885
Uttar Pradesh,ETAH,2011,Kharif     ,Bajra,41267,112717
