State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,AURAIYA,2005,Kharif     ,Rice,42877,108007
Uttar Pradesh,AURAIYA,2006,Kharif     ,Rice,48919,135457
Uttar Pradesh,AURAIYA,2007,Kharif     ,Rice,44161,121045
Uttar Pradesh,AURAIYA,2008,Kharif     ,Rice,52031,159631
Uttar Pradesh,AURAIYA,2009,Kharif     ,Rice,35567,100406
Uttar Pradesh,AURAIYA,2010,Kharif     ,Rice,37124,99641
Uttar Pradesh,AURAIYA,2011,Kharif     ,Rice,50179,145519
Uttar Pradesh,AURAIYA,2012,Kharif     ,Rice,52566,164321
Uttar Pradesh,AURAIYA,2013,Kharif     ,Rice,53582,176070
Uttar Pradesh,AURAIYA,2014,Kharif     ,Rice,55752,175898
Uttar Pradesh,AZAMGARH,1997,Kharif     ,Rice,202707,419064
Uttar Pradesh,AZAMGARH,1998,Kharif     ,Rice,199011,346646
Uttar Pradesh,AZAMGARH,1999,Kharif     ,Rice,203833,445549
Uttar Pradesh,AZAMGARH,1999,Summer     ,Rice,2,4
Uttar Pradesh,AZAMGARH,2000,Kharif     ,Rice,211031,390953
Uttar Pradesh,AZAMGARH,2001,Kharif     ,Rice,209614,433548
Uttar Pradesh,AZAMGARH,2002,Kharif     ,Rice,180384,303911
Uttar Pradesh,AZAMGARH,2003,Kharif     ,Rice,205352,417537
Uttar Pradesh,AZAMGARH,2004,Kharif     ,Rice,212127,187398
Uttar Pradesh,AZAMGARH,2005,Kharif     ,Rice,201562,353338
Uttar Pradesh,AZAMGARH,2006,Kharif     ,Rice,207566,304914
Uttar Pradesh,AZAMGARH,2007,Kharif     ,Rice,215737,416372
Uttar Pradesh,AZAMGARH,2008,Kharif     ,Rice,213081,419343
Uttar Pradesh,AZAMGARH,2009,Kharif     ,Rice,190222,332128
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Rice,203577,417536
Uttar Pradesh,AZAMGARH,2010,Summer     ,Rice,1,2
Uttar Pradesh,AZAMGARH,2011,Kharif     ,Rice,210944,469350
Uttar Pradesh,AZAMGARH,2011,Summer     ,Rice,1,2
Uttar Pradesh,AZAMGARH,2012,Kharif     ,Rice,210961,453777
Uttar Pradesh,AZAMGARH,2012,Summer     ,Rice,1,2
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Rice,217062,477971
Uttar Pradesh,AZAMGARH,2014,Kharif     ,Rice,202341,400028
Uttar Pradesh,BAGHPAT,1997,Kharif     ,Rice,3307,9518
Uttar Pradesh,BAGHPAT,1997,Summer     ,Rice,4,12
Uttar Pradesh,BAGHPAT,1998,Kharif     ,Rice,4591,9200
Uttar Pradesh,BAGHPAT,1999,Kharif     ,Rice,5342,13777
Uttar Pradesh,BAGHPAT,2000,Kharif     ,Rice,5949,16013
Uttar Pradesh,BAGHPAT,2001,Kharif     ,Rice,5949,13576
Uttar Pradesh,BAGHPAT,2002,Kharif     ,Rice,2806,6252
Uttar Pradesh,BAGHPAT,2003,Kharif     ,Rice,3147,8514
Uttar Pradesh,BAGHPAT,2004,Kharif     ,Rice,3230,8459
Uttar Pradesh,BAGHPAT,2005,Kharif     ,Rice,3010,7429
Uttar Pradesh,BAGHPAT,2006,Kharif     ,Rice,2637,6848
Uttar Pradesh,BAGHPAT,2007,Kharif     ,Rice,1866,5643
Uttar Pradesh,BAGHPAT,2008,Kharif     ,Rice,3279,7594
Uttar Pradesh,BAGHPAT,2009,Kharif     ,Rice,3646,9906
Uttar Pradesh,BAGHPAT,2010,Kharif     ,Rice,4575,10756
Uttar Pradesh,BAGHPAT,2011,Kharif     ,Rice,5108,14292
Uttar Pradesh,BAGHPAT,2012,Kharif     ,Rice,5088,15483
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Rice,7931,24126
Uttar Pradesh,BAGHPAT,2014,Kharif     ,Rice,5792,14515
Uttar Pradesh,BAHRAICH,1997,Kharif     ,Rice,123564,202315
Uttar Pradesh,BAHRAICH,1997,Summer     ,Rice,4,7
Uttar Pradesh,BAHRAICH,1998,Kharif     ,Rice,120967,202696
Uttar Pradesh,BAHRAICH,1998,Summer     ,Rice,7,12
Uttar Pradesh,BAHRAICH,1999,Kharif     ,Rice,121579,216828
Uttar Pradesh,BAHRAICH,1999,Summer     ,Rice,4,7
Uttar Pradesh,BAHRAICH,2000,Kharif     ,Rice,122059,224983
Uttar Pradesh,BAHRAICH,2000,Summer     ,Rice,9,17
Uttar Pradesh,BAHRAICH,2001,Kharif     ,Rice,151827,299111
Uttar Pradesh,BAHRAICH,2002,Kharif     ,Rice,157356,224311
Uttar Pradesh,BAHRAICH,2003,Kharif     ,Rice,156432,291867
Uttar Pradesh,BAHRAICH,2003,Summer     ,Rice,9,17
Uttar Pradesh,BAHRAICH,2004,Kharif     ,Rice,159114,291375
Uttar Pradesh,BAHRAICH,2005,Kharif     ,Rice,157629,296815
Uttar Pradesh,BAHRAICH,2006,Kharif     ,Rice,153920,254892
Uttar Pradesh,BAHRAICH,2006,Summer     ,Rice,7,12
Uttar Pradesh,BAHRAICH,2007,Kharif     ,Rice,163515,302339
Uttar Pradesh,BAHRAICH,2008,Kharif     ,Rice,159350,312804
Uttar Pradesh,BAHRAICH,2009,Kharif     ,Rice,160636,323039
Uttar Pradesh,BAHRAICH,2010,Kharif     ,Rice,159111,329519
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Rice,159686,352427
Uttar Pradesh,BAHRAICH,2012,Kharif     ,Rice,159182,380445
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Rice,159025,375935
Uttar Pradesh,BAHRAICH,2014,Kharif     ,Rice,165249,367679
Uttar Pradesh,BALLIA,1997,Kharif     ,Rice,112791,213555
Uttar Pradesh,BALLIA,1998,Kharif     ,Rice,119290,218751
Uttar Pradesh,BALLIA,1998,Summer     ,Rice,1,2
Uttar Pradesh,BALLIA,1999,Kharif     ,Rice,117170,227541
Uttar Pradesh,BALLIA,1999,Summer     ,Rice,1,2
Uttar Pradesh,BALLIA,2000,Kharif     ,Rice,119614,207163
Uttar Pradesh,BALLIA,2001,Kharif     ,Rice,120779,233776
Uttar Pradesh,BALLIA,2001,Summer     ,Rice,2,4
Uttar Pradesh,BALLIA,2002,Kharif     ,Rice,116396,167845
Uttar Pradesh,BALLIA,2003,Kharif     ,Rice,122943,219624
Uttar Pradesh,BALLIA,2004,Kharif     ,Rice,120195,64687
Uttar Pradesh,BALLIA,2005,Kharif     ,Rice,122495,179210
Uttar Pradesh,BALLIA,2006,Kharif     ,Rice,119243,159309
Uttar Pradesh,BALLIA,2007,Kharif     ,Rice,118660,220114
Uttar Pradesh,BALLIA,2008,Kharif     ,Rice,123485,242401
Uttar Pradesh,BALLIA,2009,Kharif     ,Rice,82351,89433
Uttar Pradesh,BALLIA,2010,Kharif     ,Rice,108568,206931
Uttar Pradesh,BALLIA,2011,Kharif     ,Rice,117098,297663
Uttar Pradesh,BALLIA,2012,Kharif     ,Rice,112168,244302
Uttar Pradesh,BALLIA,2013,Kharif     ,Rice,118000,261960
Uttar Pradesh,BALLIA,2014,Kharif     ,Rice,122464,251908
Uttar Pradesh,BALRAMPUR,1997,Kharif     ,Rice,81826,160619
Uttar Pradesh,BALRAMPUR,1997,Summer     ,Rice,5,10
Uttar Pradesh,BALRAMPUR,1998,Kharif     ,Rice,79453,135837
Uttar Pradesh,BALRAMPUR,1999,Kharif     ,Rice,79413,144816
Uttar Pradesh,BALRAMPUR,2000,Kharif     ,Rice,117161,189759
Uttar Pradesh,BALRAMPUR,2001,Kharif     ,Rice,116107,220172
Uttar Pradesh,BALRAMPUR,2002,Kharif     ,Rice,106445,83699
Uttar Pradesh,BALRAMPUR,2003,Kharif     ,Rice,98272,171771
Uttar Pradesh,BALRAMPUR,2004,Kharif     ,Rice,110144,173215
Uttar Pradesh,BALRAMPUR,2005,Kharif     ,Rice,98272,192122
Uttar Pradesh,BALRAMPUR,2006,Kharif     ,Rice,122512,222727
Uttar Pradesh,BALRAMPUR,2007,Kharif     ,Rice,100608,204838
Uttar Pradesh,BALRAMPUR,2008,Kharif     ,Rice,108039,284035
Uttar Pradesh,BALRAMPUR,2009,Kharif     ,Rice,101195,179419
Uttar Pradesh,BALRAMPUR,2010,Kharif     ,Rice,105641,230192
Uttar Pradesh,BALRAMPUR,2011,Kharif     ,Rice,107106,235098
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,Rice,106533,247370
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Rice,105387,232800
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Rice,108030,198235
Uttar Pradesh,BANDA,1997,Kharif     ,Rice,59411,71202
Uttar Pradesh,BANDA,1998,Kharif     ,Rice,61300,91229
Uttar Pradesh,BANDA,1999,Kharif     ,Rice,64840,86354
Uttar Pradesh,BANDA,2000,Kharif     ,Rice,65618,66153
Uttar Pradesh,BANDA,2001,Kharif     ,Rice,66005,92333
Uttar Pradesh,BANDA,2002,Kharif     ,Rice,58582,47473
Uttar Pradesh,BANDA,2003,Kharif     ,Rice,60840,71378
Uttar Pradesh,BANDA,2004,Kharif     ,Rice,64353,75917
Uttar Pradesh,BANDA,2005,Kharif     ,Rice,14460,11929
Uttar Pradesh,BANDA,2006,Kharif     ,Rice,57838,51129
Uttar Pradesh,BANDA,2007,Kharif     ,Rice,28577,17975
Uttar Pradesh,BANDA,2008,Kharif     ,Rice,56371,80949
Uttar Pradesh,BANDA,2009,Kharif     ,Rice,30889,32650
Uttar Pradesh,BANDA,2010,Kharif     ,Rice,47536,54761
Uttar Pradesh,BANDA,2011,Kharif     ,Rice,55840,82587
Uttar Pradesh,BANDA,2012,Kharif     ,Rice,49833,87208
Uttar Pradesh,BANDA,2013,Kharif     ,Rice,56350,101881
Uttar Pradesh,BANDA,2014,Kharif     ,Rice,45895,81923
Uttar Pradesh,BARABANKI,1997,Kharif     ,Rice,139476,276910
Uttar Pradesh,BARABANKI,1997,Summer     ,Rice,15,30
Uttar Pradesh,BARABANKI,1998,Kharif     ,Rice,149413,321486
Uttar Pradesh,BARABANKI,1999,Kharif     ,Rice,154008,330481
Uttar Pradesh,BARABANKI,2000,Kharif     ,Rice,159139,282912
Uttar Pradesh,BARABANKI,2000,Summer     ,Rice,4,7
Uttar Pradesh,BARABANKI,2001,Kharif     ,Rice,158817,336886
Uttar Pradesh,BARABANKI,2002,Kharif     ,Rice,146179,310333
Uttar Pradesh,BARABANKI,2003,Kharif     ,Rice,176642,415220
Uttar Pradesh,BARABANKI,2004,Kharif     ,Rice,186987,461762
Uttar Pradesh,BARABANKI,2005,Kharif     ,Rice,179338,416602
Uttar Pradesh,BARABANKI,2006,Kharif     ,Rice,182527,376553
Uttar Pradesh,BARABANKI,2007,Kharif     ,Rice,195339,294767
Uttar Pradesh,BARABANKI,2008,Kharif     ,Rice,161107,331397
Uttar Pradesh,BARABANKI,2009,Kharif     ,Rice,172786,399827
Uttar Pradesh,BARABANKI,2010,Kharif     ,Rice,176864,420936
Uttar Pradesh,BARABANKI,2011,Kharif     ,Rice,177698,486004
Uttar Pradesh,BARABANKI,2011,Summer     ,Rice,2,5
Uttar Pradesh,BARABANKI,2012,Kharif     ,Rice,183962,562372
Uttar Pradesh,BARABANKI,2013,Kharif     ,Rice,181235,517970
Uttar Pradesh,BARABANKI,2014,Kharif     ,Rice,191884,529600
Uttar Pradesh,BAREILLY,1997,Kharif     ,Rice,162862,376411
Uttar Pradesh,BAREILLY,1997,Summer     ,Rice,336,776
Uttar Pradesh,BAREILLY,1998,Kharif     ,Rice,172969,361703
Uttar Pradesh,BAREILLY,1998,Summer     ,Rice,181,378
Uttar Pradesh,BAREILLY,1999,Kharif     ,Rice,181820,386081
Uttar Pradesh,BAREILLY,1999,Summer     ,Rice,103,219
Uttar Pradesh,BAREILLY,2000,Kharif     ,Rice,179743,348088
Uttar Pradesh,BAREILLY,2000,Summer     ,Rice,138,267
Uttar Pradesh,BAREILLY,2001,Kharif     ,Rice,175784,363683
Uttar Pradesh,BAREILLY,2001,Summer     ,Rice,157,325
Uttar Pradesh,BAREILLY,2002,Kharif     ,Rice,122792,229487
Uttar Pradesh,BAREILLY,2002,Summer     ,Rice,249,465
Uttar Pradesh,BAREILLY,2003,Kharif     ,Rice,159862,338695
Uttar Pradesh,BAREILLY,2003,Summer     ,Rice,273,578
Uttar Pradesh,BAREILLY,2004,Kharif     ,Rice,187526,359792
Uttar Pradesh,BAREILLY,2005,Kharif     ,Rice,159862,301819
Uttar Pradesh,BAREILLY,2006,Kharif     ,Rice,187526,335484
Uttar Pradesh,BAREILLY,2006,Summer     ,Rice,406,726
Uttar Pradesh,BAREILLY,2007,Kharif     ,Rice,151272,292711
Uttar Pradesh,BAREILLY,2007,Summer     ,Rice,381,737
Uttar Pradesh,BAREILLY,2008,Kharif     ,Rice,186648,326447
Uttar Pradesh,BAREILLY,2008,Summer     ,Rice,997,1744
Uttar Pradesh,BAREILLY,2009,Kharif     ,Rice,149116,266321
Uttar Pradesh,BAREILLY,2009,Summer     ,Rice,1129,2016
Uttar Pradesh,BAREILLY,2010,Kharif     ,Rice,163015,270279
Uttar Pradesh,BAREILLY,2010,Summer     ,Rice,1035,1716
Uttar Pradesh,BAREILLY,2011,Kharif     ,Rice,166888,420558
Uttar Pradesh,BAREILLY,2011,Summer     ,Rice,634,1598
Uttar Pradesh,BAREILLY,2012,Kharif     ,Rice,145203,324384
Uttar Pradesh,BAREILLY,2012,Summer     ,Rice,783,1749
Uttar Pradesh,BAREILLY,2013,Kharif     ,Rice,162916,366561
Uttar Pradesh,BAREILLY,2013,Summer     ,Rice,1190,2677
Uttar Pradesh,BAREILLY,2014,Kharif     ,Rice,162390,334361
Uttar Pradesh,BAREILLY,2014,Summer     ,Rice,1558,3208
Uttar Pradesh,BASTI,1997,Kharif     ,Rice,115757,205182
Uttar Pradesh,BASTI,1997,Summer     ,Rice,72,128
Uttar Pradesh,BASTI,1998,Kharif     ,Rice,111703,164962
Uttar Pradesh,BASTI,1998,Summer     ,Rice,64,95
Uttar Pradesh,BASTI,1999,Kharif     ,Rice,111806,252057
Uttar Pradesh,BASTI,1999,Summer     ,Rice,63,142
Uttar Pradesh,BASTI,2000,Kharif     ,Rice,111560,240346
Uttar Pradesh,BASTI,2000,Summer     ,Rice,65,140
Uttar Pradesh,BASTI,2001,Kharif     ,Rice,119463,254295
Uttar Pradesh,BASTI,2002,Kharif     ,Rice,117509,133227
Uttar Pradesh,BASTI,2003,Kharif     ,Rice,118834,263294
Uttar Pradesh,BASTI,2004,Kharif     ,Rice,118438,176170
Uttar Pradesh,BASTI,2005,Kharif     ,Rice,118834,197502
Uttar Pradesh,BASTI,2006,Kharif     ,Rice,109692,165525
Uttar Pradesh,BASTI,2007,Kharif     ,Rice,114107,210984
Uttar Pradesh,BASTI,2008,Kharif     ,Rice,111663,223884
Uttar Pradesh,BASTI,2009,Kharif     ,Rice,108375,231056
Uttar Pradesh,BASTI,2010,Kharif     ,Rice,102314,215473
Uttar Pradesh,BASTI,2011,Kharif     ,Rice,122176,316802
Uttar Pradesh,BASTI,2012,Kharif     ,Rice,107977,265084
Uttar Pradesh,BASTI,2013,Kharif     ,Rice,104860,263933
Uttar Pradesh,BASTI,2014,Kharif     ,Rice,104328,202814
Uttar Pradesh,BIJNOR,1997,Kharif     ,Rice,62687,186400
Uttar Pradesh,BIJNOR,1997,Summer     ,Rice,6,18
Uttar Pradesh,BIJNOR,1998,Kharif     ,Rice,65312,183983
Uttar Pradesh,BIJNOR,1998,Summer     ,Rice,3,8
Uttar Pradesh,BIJNOR,1999,Kharif     ,Rice,63349,176290
Uttar Pradesh,BIJNOR,1999,Summer     ,Rice,5,14
Uttar Pradesh,BIJNOR,2000,Kharif     ,Rice,65831,183353
Uttar Pradesh,BIJNOR,2000,Summer     ,Rice,1,3
Uttar Pradesh,BIJNOR,2001,Kharif     ,Rice,64581,194561
Uttar Pradesh,BIJNOR,2001,Summer     ,Rice,3,9
Uttar Pradesh,BIJNOR,2002,Kharif     ,Rice,52924,141933
Uttar Pradesh,BIJNOR,2002,Summer     ,Rice,19,51
Uttar Pradesh,BIJNOR,2003,Kharif     ,Rice,55591,142603
Uttar Pradesh,BIJNOR,2003,Summer     ,Rice,54,139
Uttar Pradesh,BIJNOR,2004,Kharif     ,Rice,61346,175022
Uttar Pradesh,BIJNOR,2005,Kharif     ,Rice,53816,140567
Uttar Pradesh,BIJNOR,2006,Kharif     ,Rice,61346,158641
Uttar Pradesh,BIJNOR,2006,Summer     ,Rice,74,191
Uttar Pradesh,BIJNOR,2007,Kharif     ,Rice,60515,157763
Uttar Pradesh,BIJNOR,2007,Summer     ,Rice,45,117
Uttar Pradesh,BIJNOR,2008,Kharif     ,Rice,52426,131747
Uttar Pradesh,BIJNOR,2008,Summer     ,Rice,91,229
Uttar Pradesh,BIJNOR,2009,Kharif     ,Rice,49403,118024
Uttar Pradesh,BIJNOR,2009,Summer     ,Rice,77,184
Uttar Pradesh,BIJNOR,2010,Kharif     ,Rice,55816,131000
Uttar Pradesh,BIJNOR,2010,Summer     ,Rice,90,211
Uttar Pradesh,BIJNOR,2011,Kharif     ,Rice,53734,128800
Uttar Pradesh,BIJNOR,2011,Summer     ,Rice,70,168
Uttar Pradesh,BIJNOR,2012,Kharif     ,Rice,51390,129708
Uttar Pradesh,BIJNOR,2012,Summer     ,Rice,124,313
Uttar Pradesh,BIJNOR,2013,Kharif     ,Rice,52943,123304
Uttar Pradesh,BIJNOR,2013,Summer     ,Rice,52,121
Uttar Pradesh,BIJNOR,2014,Kharif     ,Rice,54742,143205
Uttar Pradesh,BIJNOR,2014,Summer     ,Rice,67,175
Uttar Pradesh,BUDAUN,1997,Kharif     ,Rice,75479,141053
Uttar Pradesh,BUDAUN,1997,Summer     ,Rice,26,49
Uttar Pradesh,BUDAUN,1998,Kharif     ,Rice,86247,150611
Uttar Pradesh,BUDAUN,1998,Summer     ,Rice,54,94
Uttar Pradesh,BUDAUN,1999,Kharif     ,Rice,108043,200329
Uttar Pradesh,BUDAUN,1999,Summer     ,Rice,60,111
Uttar Pradesh,BUDAUN,2000,Kharif     ,Rice,110184,169222
Uttar Pradesh,BUDAUN,2000,Summer     ,Rice,42,65
Uttar Pradesh,BUDAUN,2001,Kharif     ,Rice,103869,162355
Uttar Pradesh,BUDAUN,2001,Summer     ,Rice,41,64
Uttar Pradesh,BUDAUN,2002,Kharif     ,Rice,56688,76092
Uttar Pradesh,BUDAUN,2002,Summer     ,Rice,57,76
Uttar Pradesh,BUDAUN,2003,Kharif     ,Rice,73263,146059
Uttar Pradesh,BUDAUN,2003,Summer     ,Rice,105,209
Uttar Pradesh,BUDAUN,2004,Kharif     ,Rice,90405,142174
Uttar Pradesh,BUDAUN,2005,Kharif     ,Rice,67430,118407
Uttar Pradesh,BUDAUN,2006,Kharif     ,Rice,87564,161030
Uttar Pradesh,BUDAUN,2006,Summer     ,Rice,73,134
Uttar Pradesh,BUDAUN,2007,Kharif     ,Rice,88595,163724
Uttar Pradesh,BUDAUN,2007,Summer     ,Rice,6,11
Uttar Pradesh,BUDAUN,2008,Kharif     ,Rice,77267,137149
Uttar Pradesh,BUDAUN,2008,Summer     ,Rice,8,14
