State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,ALIGARH,2014,Rabi       ,Peas & beans (Pulses),127,165
Uttar Pradesh,ALLAHABAD,1997,Rabi       ,Peas & beans (Pulses),6092,6054
Uttar Pradesh,ALLAHABAD,1998,Rabi       ,Peas & beans (Pulses),6109,6683
Uttar Pradesh,ALLAHABAD,1999,Whole Year ,Peas & beans (Pulses),6572,11258
Uttar Pradesh,ALLAHABAD,2000,Rabi       ,Peas & beans (Pulses),6509,7147
Uttar Pradesh,ALLAHABAD,2001,Rabi       ,Peas & beans (Pulses),5318,5535
Uttar Pradesh,ALLAHABAD,2003,Rabi       ,Peas & beans (Pulses),5084,4377
Uttar Pradesh,ALLAHABAD,2008,Rabi       ,Peas & beans (Pulses),4364,3592
Uttar Pradesh,ALLAHABAD,2009,Rabi       ,Peas & beans (Pulses),4543,3721
Uttar Pradesh,ALLAHABAD,2010,Rabi       ,Peas & beans (Pulses),4262,3844
Uttar Pradesh,ALLAHABAD,2011,Rabi       ,Peas & beans (Pulses),4000,4500
Uttar Pradesh,ALLAHABAD,2012,Rabi       ,Peas & beans (Pulses),4173,4832
Uttar Pradesh,ALLAHABAD,2013,Rabi       ,Peas & beans (Pulses),4270,4526
Uttar Pradesh,ALLAHABAD,2014,Rabi       ,Peas & beans (Pulses),4439,2934
Uttar Pradesh,AMBEDKAR NAGAR,1997,Rabi       ,Peas & beans (Pulses),5232,6102
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi       ,Peas & beans (Pulses),5591,5038
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year ,Peas & beans (Pulses),5579,5204
Uttar Pradesh,AMBEDKAR NAGAR,2000,Rabi       ,Peas & beans (Pulses),5568,5627
Uttar Pradesh,AMBEDKAR NAGAR,2001,Rabi       ,Peas & beans (Pulses),5483,3986
Uttar Pradesh,AMBEDKAR NAGAR,2002,Rabi       ,Peas & beans (Pulses),5316,3413
Uttar Pradesh,AMBEDKAR NAGAR,2003,Rabi       ,Peas & beans (Pulses),5182,5804
Uttar Pradesh,AMBEDKAR NAGAR,2008,Rabi       ,Peas & beans (Pulses),4068,4910
Uttar Pradesh,AMBEDKAR NAGAR,2009,Rabi       ,Peas & beans (Pulses),3838,4925
Uttar Pradesh,AMBEDKAR NAGAR,2010,Rabi       ,Peas & beans (Pulses),4781,5699
Uttar Pradesh,AMBEDKAR NAGAR,2011,Rabi       ,Peas & beans (Pulses),3642,3941
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi       ,Peas & beans (Pulses),3716,3218
Uttar Pradesh,AMBEDKAR NAGAR,2013,Rabi       ,Peas & beans (Pulses),4002,1016
Uttar Pradesh,AMBEDKAR NAGAR,2014,Rabi       ,Peas & beans (Pulses),3866,2505
Uttar Pradesh,AMETHI,2010,Rabi       ,Peas & beans (Pulses),4474,5333
Uttar Pradesh,AMETHI,2011,Rabi       ,Peas & beans (Pulses),4460,4826
Uttar Pradesh,AMETHI,2012,Rabi       ,Peas & beans (Pulses),5133,4445
Uttar Pradesh,AMETHI,2013,Rabi       ,Peas & beans (Pulses),4874,1238
Uttar Pradesh,AMETHI,2014,Rabi       ,Peas & beans (Pulses),4598,2979
Uttar Pradesh,AMROHA,1997,Rabi       ,Peas & beans (Pulses),235,305
Uttar Pradesh,AMROHA,1998,Rabi       ,Peas & beans (Pulses),299,306
Uttar Pradesh,AMROHA,1999,Whole Year ,Peas & beans (Pulses),206,372
Uttar Pradesh,AMROHA,2000,Rabi       ,Peas & beans (Pulses),214,221
Uttar Pradesh,AMROHA,2001,Rabi       ,Peas & beans (Pulses),218,264
Uttar Pradesh,AMROHA,2002,Rabi       ,Peas & beans (Pulses),165,203
Uttar Pradesh,AMROHA,2003,Rabi       ,Peas & beans (Pulses),159,218
Uttar Pradesh,AMROHA,2008,Rabi       ,Peas & beans (Pulses),147,178
Uttar Pradesh,AMROHA,2009,Rabi       ,Peas & beans (Pulses),157,201
Uttar Pradesh,AMROHA,2010,Rabi       ,Peas & beans (Pulses),87,101
Uttar Pradesh,AMROHA,2011,Rabi       ,Peas & beans (Pulses),49,81
Uttar Pradesh,AMROHA,2012,Rabi       ,Peas & beans (Pulses),38,49
Uttar Pradesh,AMROHA,2013,Rabi       ,Peas & beans (Pulses),182,182
Uttar Pradesh,AMROHA,2014,Rabi       ,Peas & beans (Pulses),153,147
Uttar Pradesh,AURAIYA,1997,Rabi       ,Peas & beans (Pulses),3197,4954
Uttar Pradesh,AURAIYA,1998,Rabi       ,Peas & beans (Pulses),3810,6450
Uttar Pradesh,AURAIYA,1999,Whole Year ,Peas & beans (Pulses),3017,5971
Uttar Pradesh,AURAIYA,2000,Rabi       ,Peas & beans (Pulses),2331,4126
Uttar Pradesh,AURAIYA,2001,Rabi       ,Peas & beans (Pulses),1175,2130
Uttar Pradesh,AURAIYA,2002,Rabi       ,Peas & beans (Pulses),761,1178
Uttar Pradesh,AURAIYA,2003,Rabi       ,Peas & beans (Pulses),871,1609
Uttar Pradesh,AURAIYA,2008,Rabi       ,Peas & beans (Pulses),215,364
Uttar Pradesh,AURAIYA,2009,Rabi       ,Peas & beans (Pulses),191,266
Uttar Pradesh,AURAIYA,2010,Rabi       ,Peas & beans (Pulses),153,224
Uttar Pradesh,AURAIYA,2011,Rabi       ,Peas & beans (Pulses),117,180
Uttar Pradesh,AURAIYA,2012,Rabi       ,Peas & beans (Pulses),110,177
Uttar Pradesh,AURAIYA,2013,Rabi       ,Peas & beans (Pulses),138,241
Uttar Pradesh,AURAIYA,2014,Rabi       ,Peas & beans (Pulses),72,40
Uttar Pradesh,AZAMGARH,1997,Rabi       ,Peas & beans (Pulses),9450,11293
Uttar Pradesh,AZAMGARH,1998,Rabi       ,Peas & beans (Pulses),10196,12661
Uttar Pradesh,AZAMGARH,1999,Whole Year ,Peas & beans (Pulses),9700,10773
Uttar Pradesh,AZAMGARH,2000,Rabi       ,Peas & beans (Pulses),9839,13637
Uttar Pradesh,AZAMGARH,2001,Rabi       ,Peas & beans (Pulses),9395,10090
Uttar Pradesh,AZAMGARH,2002,Rabi       ,Peas & beans (Pulses),8501,8399
Uttar Pradesh,AZAMGARH,2003,Rabi       ,Peas & beans (Pulses),8602,10288
Uttar Pradesh,AZAMGARH,2008,Rabi       ,Peas & beans (Pulses),7397,9291
Uttar Pradesh,AZAMGARH,2009,Rabi       ,Peas & beans (Pulses),7259,8777
Uttar Pradesh,AZAMGARH,2010,Rabi       ,Peas & beans (Pulses),7033,8925
Uttar Pradesh,AZAMGARH,2011,Rabi       ,Peas & beans (Pulses),6654,9070
Uttar Pradesh,AZAMGARH,2012,Rabi       ,Peas & beans (Pulses),6641,9835
Uttar Pradesh,AZAMGARH,2013,Rabi       ,Peas & beans (Pulses),5859,3334
Uttar Pradesh,AZAMGARH,2014,Rabi       ,Peas & beans (Pulses),6140,8756
Uttar Pradesh,BAGHPAT,1997,Rabi       ,Peas & beans (Pulses),147,191
Uttar Pradesh,BAGHPAT,1998,Rabi       ,Peas & beans (Pulses),167,171
Uttar Pradesh,BAGHPAT,1999,Whole Year ,Peas & beans (Pulses),82,148
Uttar Pradesh,BAGHPAT,2000,Rabi       ,Peas & beans (Pulses),102,105
Uttar Pradesh,BAGHPAT,2001,Rabi       ,Peas & beans (Pulses),97,117
Uttar Pradesh,BAGHPAT,2002,Rabi       ,Peas & beans (Pulses),51,63
Uttar Pradesh,BAGHPAT,2003,Rabi       ,Peas & beans (Pulses),64,88
Uttar Pradesh,BAGHPAT,2010,Rabi       ,Peas & beans (Pulses),24,28
Uttar Pradesh,BAGHPAT,2011,Rabi       ,Peas & beans (Pulses),7,10
Uttar Pradesh,BAGHPAT,2012,Rabi       ,Peas & beans (Pulses),8,12
Uttar Pradesh,BAGHPAT,2013,Rabi       ,Peas & beans (Pulses),13,13
Uttar Pradesh,BAGHPAT,2014,Rabi       ,Peas & beans (Pulses),14,11
Uttar Pradesh,BAHRAICH,1997,Rabi       ,Peas & beans (Pulses),849,1103
Uttar Pradesh,BAHRAICH,1998,Rabi       ,Peas & beans (Pulses),945,998
Uttar Pradesh,BAHRAICH,1999,Whole Year ,Peas & beans (Pulses),1304,1243
Uttar Pradesh,BAHRAICH,2000,Rabi       ,Peas & beans (Pulses),1389,1371
Uttar Pradesh,BAHRAICH,2001,Rabi       ,Peas & beans (Pulses),1523,1631
Uttar Pradesh,BAHRAICH,2002,Rabi       ,Peas & beans (Pulses),2598,1922
Uttar Pradesh,BAHRAICH,2003,Rabi       ,Peas & beans (Pulses),1633,2241
Uttar Pradesh,BAHRAICH,2008,Rabi       ,Peas & beans (Pulses),1682,2030
Uttar Pradesh,BAHRAICH,2009,Rabi       ,Peas & beans (Pulses),1090,1399
Uttar Pradesh,BAHRAICH,2010,Rabi       ,Peas & beans (Pulses),1404,1635
Uttar Pradesh,BAHRAICH,2011,Rabi       ,Peas & beans (Pulses),1988,2847
Uttar Pradesh,BAHRAICH,2012,Rabi       ,Peas & beans (Pulses),1243,1857
Uttar Pradesh,BAHRAICH,2013,Rabi       ,Peas & beans (Pulses),1276,1266
Uttar Pradesh,BAHRAICH,2014,Rabi       ,Peas & beans (Pulses),1364,1030
Uttar Pradesh,BALLIA,1997,Rabi       ,Peas & beans (Pulses),2154,2574
Uttar Pradesh,BALLIA,1998,Rabi       ,Peas & beans (Pulses),2659,3302
Uttar Pradesh,BALLIA,1999,Whole Year ,Peas & beans (Pulses),2681,2978
Uttar Pradesh,BALLIA,2000,Rabi       ,Peas & beans (Pulses),2138,2963
Uttar Pradesh,BALLIA,2001,Rabi       ,Peas & beans (Pulses),2289,2248
Uttar Pradesh,BALLIA,2002,Rabi       ,Peas & beans (Pulses),2228,2201
Uttar Pradesh,BALLIA,2003,Rabi       ,Peas & beans (Pulses),2487,2975
Uttar Pradesh,BALLIA,2008,Rabi       ,Peas & beans (Pulses),2161,2714
Uttar Pradesh,BALLIA,2009,Rabi       ,Peas & beans (Pulses),3294,3982
Uttar Pradesh,BALLIA,2010,Rabi       ,Peas & beans (Pulses),2922,3708
Uttar Pradesh,BALLIA,2011,Rabi       ,Peas & beans (Pulses),5116,6973
Uttar Pradesh,BALLIA,2012,Rabi       ,Peas & beans (Pulses),3041,4504
Uttar Pradesh,BALLIA,2013,Rabi       ,Peas & beans (Pulses),2888,1643
Uttar Pradesh,BALLIA,2014,Rabi       ,Peas & beans (Pulses),756,544
Uttar Pradesh,BALRAMPUR,1997,Rabi       ,Peas & beans (Pulses),1631,2119
Uttar Pradesh,BALRAMPUR,1998,Rabi       ,Peas & beans (Pulses),1902,2008
Uttar Pradesh,BALRAMPUR,1999,Whole Year ,Peas & beans (Pulses),1864,1777
Uttar Pradesh,BALRAMPUR,2000,Rabi       ,Peas & beans (Pulses),2366,2335
Uttar Pradesh,BALRAMPUR,2001,Rabi       ,Peas & beans (Pulses),2307,2471
Uttar Pradesh,BALRAMPUR,2002,Rabi       ,Peas & beans (Pulses),2270,1680
Uttar Pradesh,BALRAMPUR,2003,Rabi       ,Peas & beans (Pulses),1833,2515
Uttar Pradesh,BALRAMPUR,2008,Rabi       ,Peas & beans (Pulses),2208,2665
Uttar Pradesh,BALRAMPUR,2009,Rabi       ,Peas & beans (Pulses),1526,1958
Uttar Pradesh,BALRAMPUR,2010,Rabi       ,Peas & beans (Pulses),1180,1375
Uttar Pradesh,BALRAMPUR,2011,Rabi       ,Peas & beans (Pulses),1565,2241
Uttar Pradesh,BALRAMPUR,2012,Rabi       ,Peas & beans (Pulses),1776,2653
Uttar Pradesh,BALRAMPUR,2013,Rabi       ,Peas & beans (Pulses),1897,1882
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Peas & beans (Pulses),1756,1325
Uttar Pradesh,BANDA,1997,Rabi       ,Peas & beans (Pulses),722,859
Uttar Pradesh,BANDA,1998,Rabi       ,Peas & beans (Pulses),1389,1455
Uttar Pradesh,BANDA,1999,Whole Year ,Peas & beans (Pulses),1848,2262
Uttar Pradesh,BANDA,2000,Rabi       ,Peas & beans (Pulses),965,583
Uttar Pradesh,BANDA,2001,Rabi       ,Peas & beans (Pulses),960,1022
Uttar Pradesh,BANDA,2002,Rabi       ,Peas & beans (Pulses),1179,1053
Uttar Pradesh,BANDA,2003,Rabi       ,Peas & beans (Pulses),1825,1916
Uttar Pradesh,BANDA,2008,Rabi       ,Peas & beans (Pulses),2303,3234
Uttar Pradesh,BANDA,2009,Rabi       ,Peas & beans (Pulses),1314,1188
Uttar Pradesh,BANDA,2010,Rabi       ,Peas & beans (Pulses),1727,1045
Uttar Pradesh,BANDA,2011,Rabi       ,Peas & beans (Pulses),1432,1400
Uttar Pradesh,BANDA,2012,Rabi       ,Peas & beans (Pulses),2199,2214
Uttar Pradesh,BANDA,2013,Rabi       ,Peas & beans (Pulses),3351,1850
Uttar Pradesh,BANDA,2014,Rabi       ,Peas & beans (Pulses),7530,5007
Uttar Pradesh,BARABANKI,1997,Rabi       ,Peas & beans (Pulses),2772,3233
Uttar Pradesh,BARABANKI,1998,Rabi       ,Peas & beans (Pulses),3287,2962
Uttar Pradesh,BARABANKI,1999,Whole Year ,Peas & beans (Pulses),3575,3334
Uttar Pradesh,BARABANKI,2000,Rabi       ,Peas & beans (Pulses),3893,3935
Uttar Pradesh,BARABANKI,2001,Rabi       ,Peas & beans (Pulses),3645,3103
Uttar Pradesh,BARABANKI,2002,Rabi       ,Peas & beans (Pulses),3409,2704
Uttar Pradesh,BARABANKI,2003,Rabi       ,Peas & beans (Pulses),3800,3681
Uttar Pradesh,BARABANKI,2008,Rabi       ,Peas & beans (Pulses),2579,3113
Uttar Pradesh,BARABANKI,2009,Rabi       ,Peas & beans (Pulses),2942,3776
Uttar Pradesh,BARABANKI,2010,Rabi       ,Peas & beans (Pulses),2750,3278
Uttar Pradesh,BARABANKI,2011,Rabi       ,Peas & beans (Pulses),2772,2999
Uttar Pradesh,BARABANKI,2012,Rabi       ,Peas & beans (Pulses),2684,2324
Uttar Pradesh,BARABANKI,2013,Rabi       ,Peas & beans (Pulses),2697,685
Uttar Pradesh,BARABANKI,2014,Rabi       ,Peas & beans (Pulses),2665,1727
Uttar Pradesh,BAREILLY,1997,Rabi       ,Peas & beans (Pulses),1899,2467
Uttar Pradesh,BAREILLY,1998,Rabi       ,Peas & beans (Pulses),2391,2525
Uttar Pradesh,BAREILLY,1999,Whole Year ,Peas & beans (Pulses),1737,3141
Uttar Pradesh,BAREILLY,2000,Rabi       ,Peas & beans (Pulses),1173,2168
Uttar Pradesh,BAREILLY,2001,Rabi       ,Peas & beans (Pulses),1833,2944
Uttar Pradesh,BAREILLY,2002,Rabi       ,Peas & beans (Pulses),1460,1794
Uttar Pradesh,BAREILLY,2003,Rabi       ,Peas & beans (Pulses),1171,1606
Uttar Pradesh,BAREILLY,2008,Rabi       ,Peas & beans (Pulses),699,844
Uttar Pradesh,BAREILLY,2009,Rabi       ,Peas & beans (Pulses),1248,1602
Uttar Pradesh,BAREILLY,2010,Rabi       ,Peas & beans (Pulses),1130,2446
Uttar Pradesh,BAREILLY,2011,Rabi       ,Peas & beans (Pulses),1732,3010
Uttar Pradesh,BAREILLY,2012,Rabi       ,Peas & beans (Pulses),1206,2559
Uttar Pradesh,BAREILLY,2013,Rabi       ,Peas & beans (Pulses),822,1774
Uttar Pradesh,BAREILLY,2014,Rabi       ,Peas & beans (Pulses),2882,2824
Uttar Pradesh,BASTI,1997,Rabi       ,Peas & beans (Pulses),7946,10564
Uttar Pradesh,BASTI,1998,Rabi       ,Peas & beans (Pulses),7568,7591
Uttar Pradesh,BASTI,1999,Whole Year ,Peas & beans (Pulses),7589,10845
Uttar Pradesh,BASTI,2000,Rabi       ,Peas & beans (Pulses),7617,8537
Uttar Pradesh,BASTI,2001,Rabi       ,Peas & beans (Pulses),6954,5584
Uttar Pradesh,BASTI,2002,Rabi       ,Peas & beans (Pulses),6762,5917
Uttar Pradesh,BASTI,2003,Rabi       ,Peas & beans (Pulses),6697,4768
Uttar Pradesh,BASTI,2008,Rabi       ,Peas & beans (Pulses),5084,6136
Uttar Pradesh,BASTI,2009,Rabi       ,Peas & beans (Pulses),5385,6911
Uttar Pradesh,BASTI,2010,Rabi       ,Peas & beans (Pulses),5476,6380
Uttar Pradesh,BASTI,2011,Rabi       ,Peas & beans (Pulses),4783,6849
Uttar Pradesh,BASTI,2012,Rabi       ,Peas & beans (Pulses),4326,6463
Uttar Pradesh,BASTI,2013,Rabi       ,Peas & beans (Pulses),3368,3341
Uttar Pradesh,BASTI,2014,Rabi       ,Peas & beans (Pulses),4669,3525
Uttar Pradesh,BIJNOR,1997,Rabi       ,Peas & beans (Pulses),504,655
Uttar Pradesh,BIJNOR,1998,Rabi       ,Peas & beans (Pulses),423,434
Uttar Pradesh,BIJNOR,1999,Whole Year ,Peas & beans (Pulses),424,767
Uttar Pradesh,BIJNOR,2000,Rabi       ,Peas & beans (Pulses),357,368
Uttar Pradesh,BIJNOR,2001,Rabi       ,Peas & beans (Pulses),294,355
Uttar Pradesh,BIJNOR,2002,Rabi       ,Peas & beans (Pulses),209,257
Uttar Pradesh,BIJNOR,2003,Rabi       ,Peas & beans (Pulses),155,213
Uttar Pradesh,BIJNOR,2008,Rabi       ,Peas & beans (Pulses),148,179
Uttar Pradesh,BIJNOR,2009,Rabi       ,Peas & beans (Pulses),113,145
Uttar Pradesh,BIJNOR,2010,Rabi       ,Peas & beans (Pulses),91,106
Uttar Pradesh,BIJNOR,2011,Rabi       ,Peas & beans (Pulses),92,152
Uttar Pradesh,BIJNOR,2012,Rabi       ,Peas & beans (Pulses),89,114
Uttar Pradesh,BIJNOR,2013,Rabi       ,Peas & beans (Pulses),209,209
Uttar Pradesh,BIJNOR,2014,Rabi       ,Peas & beans (Pulses),51,49
Uttar Pradesh,BUDAUN,1997,Rabi       ,Peas & beans (Pulses),3104,4032
Uttar Pradesh,BUDAUN,1998,Rabi       ,Peas & beans (Pulses),4271,4510
Uttar Pradesh,BUDAUN,1999,Whole Year ,Peas & beans (Pulses),3320,6003
Uttar Pradesh,BUDAUN,2000,Rabi       ,Peas & beans (Pulses),2272,4199
Uttar Pradesh,BUDAUN,2001,Rabi       ,Peas & beans (Pulses),2274,3652
Uttar Pradesh,BUDAUN,2002,Rabi       ,Peas & beans (Pulses),1904,2340
Uttar Pradesh,BUDAUN,2003,Rabi       ,Peas & beans (Pulses),1164,1597
Uttar Pradesh,BUDAUN,2008,Rabi       ,Peas & beans (Pulses),579,699
Uttar Pradesh,BUDAUN,2009,Rabi       ,Peas & beans (Pulses),836,1073
Uttar Pradesh,BUDAUN,2010,Rabi       ,Peas & beans (Pulses),1272,2754
Uttar Pradesh,BUDAUN,2011,Rabi       ,Peas & beans (Pulses),890,1547
Uttar Pradesh,BUDAUN,2012,Rabi       ,Peas & beans (Pulses),879,1865
Uttar Pradesh,BUDAUN,2013,Rabi       ,Peas & beans (Pulses),903,1948
Uttar Pradesh,BUDAUN,2014,Rabi       ,Peas & beans (Pulses),1078,1057
Uttar Pradesh,BULANDSHAHR,1997,Rabi       ,Peas & beans (Pulses),1733,2251
Uttar Pradesh,BULANDSHAHR,1998,Rabi       ,Peas & beans (Pulses),1632,1673
Uttar Pradesh,BULANDSHAHR,1999,Whole Year ,Peas & beans (Pulses),1567,2833
Uttar Pradesh,BULANDSHAHR,2000,Rabi       ,Peas & beans (Pulses),841,868
Uttar Pradesh,BULANDSHAHR,2001,Rabi       ,Peas & beans (Pulses),873,1055
Uttar Pradesh,BULANDSHAHR,2002,Rabi       ,Peas & beans (Pulses),871,1070
Uttar Pradesh,BULANDSHAHR,2003,Rabi       ,Peas & beans (Pulses),870,1193
Uttar Pradesh,BULANDSHAHR,2008,Rabi       ,Peas & beans (Pulses),430,519
Uttar Pradesh,BULANDSHAHR,2009,Rabi       ,Peas & beans (Pulses),682,875
Uttar Pradesh,BULANDSHAHR,2010,Rabi       ,Peas & beans (Pulses),666,776
Uttar Pradesh,BULANDSHAHR,2011,Rabi       ,Peas & beans (Pulses),457,654
Uttar Pradesh,BULANDSHAHR,2012,Rabi       ,Peas & beans (Pulses),381,569
Uttar Pradesh,BULANDSHAHR,2013,Rabi       ,Peas & beans (Pulses),434,431
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Peas & beans (Pulses),390,294
Uttar Pradesh,CHANDAULI,1997,Rabi       ,Peas & beans (Pulses),1693,1969
Uttar Pradesh,CHANDAULI,1998,Rabi       ,Peas & beans (Pulses),1486,1556
Uttar Pradesh,CHANDAULI,1999,Whole Year ,Peas & beans (Pulses),1240,1286
Uttar Pradesh,CHANDAULI,2000,Rabi       ,Peas & beans (Pulses),1192,1414
Uttar Pradesh,CHANDAULI,2001,Rabi       ,Peas & beans (Pulses),2550,2068
Uttar Pradesh,CHANDAULI,2002,Rabi       ,Peas & beans (Pulses),2360,2905
Uttar Pradesh,CHANDAULI,2003,Rabi       ,Peas & beans (Pulses),2387,2995
Uttar Pradesh,CHANDAULI,2008,Rabi       ,Peas & beans (Pulses),2348,2688
Uttar Pradesh,CHANDAULI,2009,Rabi       ,Peas & beans (Pulses),1889,1770
Uttar Pradesh,CHANDAULI,2010,Rabi       ,Peas & beans (Pulses),1508,2491
Uttar Pradesh,CHANDAULI,2011,Rabi       ,Peas & beans (Pulses),1674,2378
Uttar Pradesh,CHANDAULI,2012,Rabi       ,Peas & beans (Pulses),1491,1743
Uttar Pradesh,CHANDAULI,2013,Rabi       ,Peas & beans (Pulses),1610,1365
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Peas & beans (Pulses),1472,1415
Uttar Pradesh,CHITRAKOOT,1997,Rabi       ,Peas & beans (Pulses),104,124
Uttar Pradesh,CHITRAKOOT,1998,Rabi       ,Peas & beans (Pulses),291,305
Uttar Pradesh,CHITRAKOOT,1999,Whole Year ,Peas & beans (Pulses),260,318
Uttar Pradesh,CHITRAKOOT,2000,Rabi       ,Peas & beans (Pulses),261,158
Uttar Pradesh,CHITRAKOOT,2001,Rabi       ,Peas & beans (Pulses),209,222
Uttar Pradesh,CHITRAKOOT,2002,Rabi       ,Peas & beans (Pulses),324,290
Uttar Pradesh,CHITRAKOOT,2003,Rabi       ,Peas & beans (Pulses),365,383
Uttar Pradesh,CHITRAKOOT,2008,Rabi       ,Peas & beans (Pulses),341,479
Uttar Pradesh,CHITRAKOOT,2009,Rabi       ,Peas & beans (Pulses),508,459
Uttar Pradesh,CHITRAKOOT,2010,Rabi       ,Peas & beans (Pulses),419,62
Uttar Pradesh,CHITRAKOOT,2011,Rabi       ,Peas & beans (Pulses),524,569
Uttar Pradesh,CHITRAKOOT,2012,Rabi       ,Peas & beans (Pulses),247,273
Uttar Pradesh,CHITRAKOOT,2013,Rabi       ,Peas & beans (Pulses),490,345
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Peas & beans (Pulses),442,78
Uttar Pradesh,DEORIA,1997,Rabi       ,Peas & beans (Pulses),2619,3402
Uttar Pradesh,DEORIA,1998,Rabi       ,Peas & beans (Pulses),2767,2922
Uttar Pradesh,DEORIA,1999,Whole Year ,Peas & beans (Pulses),2790,3834
Uttar Pradesh,DEORIA,2000,Rabi       ,Peas & beans (Pulses),2685,3722
Uttar Pradesh,DEORIA,2001,Rabi       ,Peas & beans (Pulses),2788,3371
Uttar Pradesh,DEORIA,2002,Rabi       ,Peas & beans (Pulses),2332,2866
Uttar Pradesh,DEORIA,2003,Rabi       ,Peas & beans (Pulses),2453,3366
Uttar Pradesh,DEORIA,2008,Rabi       ,Peas & beans (Pulses),1910,2305
Uttar Pradesh,DEORIA,2009,Rabi       ,Peas & beans (Pulses),2078,2667
Uttar Pradesh,DEORIA,2010,Rabi       ,Peas & beans (Pulses),1977,2303
Uttar Pradesh,DEORIA,2011,Rabi       ,Peas & beans (Pulses),1712,1852
Uttar Pradesh,DEORIA,2012,Rabi       ,Peas & beans (Pulses),1565,1626
Uttar Pradesh,DEORIA,2013,Rabi       ,Peas & beans (Pulses),1506,877
Uttar Pradesh,DEORIA,2014,Rabi       ,Peas & beans (Pulses),1499,727
Uttar Pradesh,ETAH,1997,Rabi       ,Peas & beans (Pulses),9430,18709
Uttar Pradesh,ETAH,1998,Rabi       ,Peas & beans (Pulses),10870,14870
Uttar Pradesh,ETAH,1999,Whole Year ,Peas & beans (Pulses),8884,18141
Uttar Pradesh,ETAH,2000,Rabi       ,Peas & beans (Pulses),49,94
Uttar Pradesh,ETAH,2001,Rabi       ,Peas & beans (Pulses),35,62
Uttar Pradesh,ETAH,2002,Rabi       ,Peas & beans (Pulses),960,1599
Uttar Pradesh,ETAH,2003,Rabi       ,Peas & beans (Pulses),874,1774
Uttar Pradesh,ETAH,2008,Rabi       ,Peas & beans (Pulses),257,310
Uttar Pradesh,ETAH,2013,Rabi       ,Peas & beans (Pulses),579,574
Uttar Pradesh,ETAH,2014,Rabi       ,Peas & beans (Pulses),634,822
Uttar Pradesh,ETAWAH,1997,Rabi       ,Peas & beans (Pulses),6397,9914
Uttar Pradesh,ETAWAH,1998,Rabi       ,Peas & beans (Pulses),6068,10273
Uttar Pradesh,ETAWAH,1999,Whole Year ,Peas & beans (Pulses),4353,8614
Uttar Pradesh,ETAWAH,2000,Rabi       ,Peas & beans (Pulses),3260,5770
Uttar Pradesh,ETAWAH,2001,Rabi       ,Peas & beans (Pulses),3055,5566
